index,is_anomaly,anomaly_type,total_score,confidence,reconstruction_score,voltage_score,consumption_score,power_factor_score,frequency_score,temporal_score,rate_change_score
28,False,normal,0.06334187835454941,0.9366581439971924,0.31670936942100525,0.0,0.0,0.0,0.0,0.0,0.0
29,False,normal,0.06708349287509918,0.932916522026062,0.3354174494743347,0.0,0.0,0.0,0.0,0.0,0.0
30,False,normal,0.056439828127622604,0.9435601830482483,0.2821991443634033,0.0,0.0,0.0,0.0,0.0,0.0
31,False,normal,0.07292480766773224,0.927075207233429,0.3646240234375,0.0,0.0,0.0,0.0,0.0,0.0
32,True,voltage,0.2541920840740204,1.0,0.2709604501724243,1.0,0.0,0.0,0.0,0.0,0.0
33,False,normal,0.0768011212348938,0.9231988787651062,0.384005606174469,0.0,0.0,0.0,0.0,0.0,0.0
34,False,normal,0.07918521016836166,0.9208148121833801,0.3959260582923889,0.0,0.0,0.0,0.0,0.0,0.0
35,False,normal,0.13859297335147858,0.8614070415496826,0.6929648518562317,0.0,0.0,0.0,0.0,0.0,0.0
36,True,voltage,0.25172141194343567,0.7,0.23939867317676544,0.7,0.0,0.425611196713554,0.0,0.0,0.0
37,False,normal,0.09876100718975067,0.9012389779090881,0.49380502104759216,0.0,0.0,0.0,0.0,0.0,0.0
38,True,voltage,0.27599236369132996,1.0,0.379961758852005,1.0,0.0,0.0,0.0,0.0,0.0
39,False,normal,0.06835060566663742,0.931649386882782,0.3417530059814453,0.0,0.0,0.0,0.0,0.0,0.0
40,False,normal,0.14676795899868011,0.8532320261001587,0.7338398098945618,0.0,0.0,0.0,0.0,0.0,0.0
41,False,normal,0.06885894387960434,0.9311410784721375,0.3442946970462799,0.0,0.0,0.0,0.0,0.0,0.0
42,False,normal,0.054624613374471664,0.945375382900238,0.2731230556964874,0.0,0.0,0.0,0.0,0.0,0.0
43,False,normal,0.16011957824230194,0.8398804068565369,0.8005979061126709,0.0,0.0,0.0,0.0,0.0,0.0
44,False,normal,0.15656648576259613,0.8434334993362427,0.7828323841094971,0.0,0.0,0.0,0.0,0.0,0.0
45,False,normal,0.060664474964141846,0.9393355250358582,0.30332237482070923,0.0,0.0,0.0,0.0,0.0,0.0
46,False,normal,0.06121659278869629,0.9387834072113037,0.30608296394348145,0.0,0.0,0.0,0.0,0.0,0.0
47,False,normal,0.07459963858127594,0.9254003763198853,0.3729981780052185,0.0,0.0,0.0,0.0,0.0,0.0
48,False,normal,0.07584746927022934,0.9241525530815125,0.3792373239994049,0.0,0.0,0.0,0.0,0.0,0.0
49,False,normal,0.12113440036773682,0.8788655996322632,0.6056720018386841,0.0,0.0,0.0,0.0,0.0,0.0
50,False,normal,0.1828179806470871,0.8171820044517517,0.9140899181365967,0.0,0.0,0.0,0.0,0.0,0.0
51,False,normal,0.06781968474388123,0.9321802854537964,0.33909842371940613,0.0,0.0,0.0,0.0,0.0,0.0
52,False,normal,0.1207810789346695,0.8792189359664917,0.6039053797721863,0.0,0.0,0.0,0.0,0.0,0.0
53,False,normal,0.09108258783817291,0.9089174270629883,0.45541292428970337,0.0,0.0,0.0,0.0,0.0,0.0
54,False,normal,0.16214816272258759,0.8378518223762512,0.8107407689094543,0.0,0.0,0.0,0.0,0.0,0.0
55,False,normal,0.10310641676187515,0.8968935608863831,0.5155320763587952,0.0,0.0,0.0,0.0,0.0,0.0
56,False,normal,0.1240599974989891,0.8759400248527527,0.6202999949455261,0.0,0.0,0.0,0.0,0.0,0.0
57,False,normal,0.1404324769973755,0.8595675230026245,0.2959901988506317,0.0,0.0,0.5415628925142724,0.0,0.0,0.0
58,False,normal,0.0707617998123169,0.9292382001876831,0.3538089990615845,0.0,0.0,0.0,0.0,0.0,0.0
59,False,normal,0.07836868613958359,0.9216313362121582,0.39184340834617615,0.0,0.0,0.0,0.0,0.0,0.0
60,False,normal,0.10778108984231949,0.8922188878059387,0.5389054417610168,0.0,0.0,0.0,0.0,0.0,0.0
61,False,normal,0.07080019265413284,0.9291998147964478,0.3540009558200836,0.0,0.0,0.0,0.0,0.0,0.0
62,False,normal,0.08374007046222687,0.9162599444389343,0.41870033740997314,0.0,0.0,0.0,0.0,0.0,0.0
63,False,normal,0.04188220575451851,0.9581177830696106,0.20941102504730225,0.0,0.0,0.0,0.0,0.0,0.0
64,False,normal,0.12203764170408249,0.8779623508453369,0.6101881861686707,0.0,0.0,0.0,0.0,0.0,0.0
65,False,normal,0.05199931934475899,0.9480006694793701,0.25999659299850464,0.0,0.0,0.0,0.0,0.0,0.0
66,False,normal,0.08217595517635345,0.9178240299224854,0.4108797609806061,0.0,0.0,0.0,0.0,0.0,0.0
67,False,normal,0.08128198236227036,0.9187180399894714,0.4064099192619324,0.0,0.0,0.0,0.0,0.0,0.0
68,False,normal,0.1468847244977951,0.8531152606010437,0.7344236373901367,0.0,0.0,0.0,0.0,0.0,0.0
69,False,normal,0.06254549324512482,0.9374545216560364,0.3127274513244629,0.0,0.0,0.0,0.0,0.0,0.0
70,False,normal,0.04917865991592407,0.9508213400840759,0.24589329957962036,0.0,0.0,0.0,0.0,0.0,0.0
71,False,normal,0.052214302122592926,0.9477856755256653,0.26107150316238403,0.0,0.0,0.0,0.0,0.0,0.0
72,True,voltage,0.3716062903404236,1.0,0.8580315113067627,1.0,0.0,0.0,0.0,0.0,0.0
73,False,normal,0.06457312405109406,0.9354268908500671,0.3228656053543091,0.0,0.0,0.0,0.0,0.0,0.0
74,False,normal,0.1678893268108368,0.8321106433868408,0.8394466042518616,0.0,0.0,0.0,0.0,0.0,0.0
75,False,normal,0.08869266510009766,0.9113073348999023,0.4434633255004883,0.0,0.0,0.0,0.0,0.0,0.0
76,False,normal,0.13612061738967896,0.863879382610321,0.3806031048297882,0.0,0.0,0.0,0.0,0.6,0.0
77,False,normal,0.06432168930768967,0.9356783032417297,0.32160845398902893,0.0,0.0,0.0,0.0,0.0,0.0
78,False,normal,0.0656978040933609,0.9343022108078003,0.3284890055656433,0.0,0.0,0.0,0.0,0.0,0.0
79,False,normal,0.14056867361068726,0.8594313263893127,0.7028433680534363,0.0,0.0,0.0,0.0,0.0,0.0
80,False,normal,0.17441068589687347,0.8255892992019653,0.8720533847808838,0.0,0.0,0.0,0.0,0.0,0.0
81,False,normal,0.1419067084789276,0.85809326171875,0.7095335125923157,0.0,0.0,0.0,0.0,0.0,0.0
82,False,normal,0.06762444227933884,0.9323755502700806,0.3381222188472748,0.0,0.0,0.0,0.0,0.0,0.0
83,False,normal,0.05874153971672058,0.941258430480957,0.2937076985836029,0.0,0.0,0.0,0.0,0.0,0.0
84,False,normal,0.04301616549491882,0.9569838047027588,0.21508082747459412,0.0,0.0,0.0,0.0,0.0,0.0
85,False,normal,0.09895682334899902,0.901043176651001,0.4947841167449951,0.0,0.0,0.0,0.0,0.0,0.0
86,False,normal,0.06598367542028427,0.9340163469314575,0.32991835474967957,0.0,0.0,0.0,0.0,0.0,0.0
87,False,normal,0.04507256671786308,0.9549274444580078,0.2253628373146057,0.0,0.0,0.0,0.0,0.0,0.0
88,False,normal,0.09667005389928818,0.9033299684524536,0.4833502769470215,0.0,0.0,0.0,0.0,0.0,0.0
89,False,normal,0.05773445591330528,0.9422655701637268,0.2886722683906555,0.0,0.0,0.0,0.0,0.0,0.0
90,False,normal,0.08402711898088455,0.915972888469696,0.42013558745384216,0.0,0.0,0.0,0.0,0.0,0.0
91,False,normal,0.1400320827960968,0.8599679470062256,0.7001603841781616,0.0,0.0,0.0,0.0,0.0,0.0
92,False,normal,0.12403857707977295,0.875961422920227,0.3407883942127228,0.0,0.0,0.37253930777118394,0.0,0.0,0.0
93,False,normal,0.16690124571323395,0.8330987691879272,0.8345062136650085,0.0,0.0,0.0,0.0,0.0,0.0
94,True,voltage,0.26892608404159546,1.0,0.3446303904056549,1.0,0.0,0.0,0.0,0.0,0.0
95,False,normal,0.1314387321472168,0.8685612678527832,0.657193660736084,0.0,0.0,0.0,0.0,0.0,0.0
96,True,reconstruction,0.26280367374420166,0.9186727404594421,0.9186727404594421,0.0,0.0,0.5271275316581077,0.0,0.0,0.0
97,False,normal,0.05867654085159302,0.941323459148407,0.2933827042579651,0.0,0.0,0.0,0.0,0.0,0.0
98,False,normal,0.05954660847783089,0.9404534101486206,0.29773303866386414,0.0,0.0,0.0,0.0,0.0,0.0
99,False,normal,0.1024002656340599,0.8975997567176819,0.5120013356208801,0.0,0.0,0.0,0.0,0.0,0.0
100,False,normal,0.16183213889598846,0.8381678462028503,0.8091607093811035,0.0,0.0,0.0,0.0,0.0,0.0
101,False,normal,0.10569963604211807,0.8943003416061401,0.5284981727600098,0.0,0.0,0.0,0.0,0.0,0.0
102,False,normal,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
103,False,normal,0.10234782844781876,0.8976521492004395,0.5117391347885132,0.0,0.0,0.0,0.0,0.0,0.0
104,False,normal,0.1262507289648056,0.8737492561340332,0.6312536597251892,0.0,0.0,0.0,0.0,0.0,0.0
105,True,reconstruction,0.26170073334553107,1.0,1.0,0.0,0.0,0.41133822230354045,0.0,0.0,0.0
106,False,normal,0.04831576347351074,0.9516842365264893,0.2415788173675537,0.0,0.0,0.0,0.0,0.0,0.0
107,False,normal,0.17498531937599182,0.8250147104263306,0.8749265670776367,0.0,0.0,0.0,0.0,0.0,0.0
108,False,normal,0.10174071788787842,0.8982592821121216,0.5087035894393921,0.0,0.0,0.0,0.0,0.0,0.0
109,True,consumption,0.21939280580469123,0.9611605075325007,0.37609362602233887,0.0,0.9611605075325007,0.0,0.0,0.0,0.0
110,False,normal,0.18521887063980103,0.814781129360199,0.7178125381469727,0.0,0.0,0.2777090867641936,0.0,0.0,0.0
111,False,normal,0.10981582850217819,0.8901841640472412,0.5490791201591492,0.0,0.0,0.0,0.0,0.0,0.0
112,True,voltage,0.23026207089424133,0.7,0.45131033658981323,0.7,0.0,0.0,0.0,0.0,0.0
113,False,normal,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
114,True,voltage,0.3066605031490326,1.0,0.29427772760391235,1.0,0.0,0.31869961003775255,0.0,0.0,0.0
115,True,voltage,0.2885613441467285,1.0,0.4428066611289978,1.0,0.0,0.0,0.0,0.0,0.0
116,False,normal,0.13852111995220184,0.861478865146637,0.6926055550575256,0.0,0.0,0.0,0.0,0.0,0.0
117,True,reconstruction,0.335,1.0,1.0,0.0,0.9,0.0,0.0,0.0,0.0
118,False,normal,0.08831761032342911,0.9116823673248291,0.44158804416656494,0.0,0.0,0.0,0.0,0.0,0.0
119,True,voltage,0.22054728865623474,0.7,0.40273648500442505,0.7,0.0,0.0,0.0,0.0,0.0
120,False,normal,0.050477929413318634,0.949522078037262,0.2523896396160126,0.0,0.0,0.0,0.0,0.0,0.0
121,False,normal,0.19492492079734802,0.8050750494003296,0.67127925157547,0.0,0.0,0.4044604000527377,0.0,0.0,0.0
122,False,normal,0.08248327672481537,0.9175167083740234,0.41241636872291565,0.0,0.0,0.0,0.0,0.0,0.0
123,False,normal,0.1132739782333374,0.8867260217666626,0.566369891166687,0.0,0.0,0.0,0.0,0.0,0.0
124,False,normal,0.09965044260025024,0.9003495573997498,0.19825223088264465,0.0,0.0,0.0,0.0,0.6,0.0
125,False,normal,0.12185380607843399,0.8781461715698242,0.287832647562027,0.0,0.0,0.42858182642412695,0.0,0.0,0.0
126,False,normal,0.054935820400714874,0.9450641870498657,0.2746790945529938,0.0,0.0,0.0,0.0,0.0,0.0
127,False,normal,0.061533261090517044,0.9384667277336121,0.3076663017272949,0.0,0.0,0.0,0.0,0.0,0.0
128,True,reconstruction,0.22610849142074585,0.8305424451828003,0.8305424451828003,0.0,0.0,0.0,0.0,0.6,0.0
129,False,normal,0.06070898845791817,0.9392910003662109,0.30354493856430054,0.0,0.0,0.0,0.0,0.0,0.0
130,False,normal,0.047353144735097885,0.9526468515396118,0.23676572740077972,0.0,0.0,0.0,0.0,0.0,0.0
131,True,voltage,0.2510164976119995,0.7,0.22396625578403473,0.7,0.0,0.44148839119466415,0.0,0.0,0.0
132,True,reconstruction,0.5314025282859802,0.902508556842804,0.902508556842804,0.7,0.9,0.5060053879910732,0.0,0.0,0.0
133,False,normal,0.04731735959649086,0.952682614326477,0.236586794257164,0.0,0.0,0.0,0.0,0.0,0.0
134,False,normal,0.10957279056310654,0.8904272317886353,0.24786394834518433,0.0,0.0,0.0,0.0,0.6,0.0
135,False,normal,0.11059954762458801,0.8894004821777344,0.35339656472206116,0.0,0.0,0.26613490997540235,0.0,0.0,0.0
136,False,normal,0.06854254007339478,0.9314574599266052,0.3427127003669739,0.0,0.0,0.0,0.0,0.0,0.0
137,False,normal,0.054971255362033844,0.9450287222862244,0.2748562693595886,0.0,0.0,0.0,0.0,0.0,0.0
138,False,normal,0.1407238095998764,0.8592761754989624,0.7036190032958984,0.0,0.0,0.0,0.0,0.0,0.0
139,False,normal,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
140,False,normal,0.13576266169548035,0.8642373085021973,0.6788132786750793,0.0,0.0,0.0,0.0,0.0,0.0
141,True,voltage,0.27008873224258423,0.7,0.41524139046669006,0.7,0.0,0.313603066864514,0.0,0.0,0.0
142,False,normal,0.08466880768537521,0.9153311848640442,0.4233440160751343,0.0,0.0,0.0,0.0,0.0,0.0
143,False,normal,0.057373274117708206,0.9426267147064209,0.28686636686325073,0.0,0.0,0.0,0.0,0.0,0.0
144,False,normal,0.0514519177377224,0.9485480785369873,0.2572595775127411,0.0,0.0,0.0,0.0,0.0,0.0
145,True,consumption,0.40415775775909424,0.9,0.2632632553577423,0.7,0.9,0.5100339479873337,0.0,0.0,0.0
146,False,normal,0.15403595566749573,0.8459640741348267,0.7701797485351562,0.0,0.0,0.0,0.0,0.0,0.0
147,False,normal,0.14790402352809906,0.8520959615707397,0.7395200729370117,0.0,0.0,0.0,0.0,0.0,0.0
148,False,normal,0.1921015977859497,0.8078984022140503,0.8166908621788025,0.0,0.0,0.19175616068704687,0.0,0.0,0.0
149,False,normal,0.0797434076666832,0.9202566146850586,0.3987170457839966,0.0,0.0,0.0,0.0,0.0,0.0
150,False,normal,0.16495606303215027,0.8350439071655273,0.824780285358429,0.0,0.0,0.0,0.0,0.0,0.0
151,True,voltage,0.2678399085998535,0.7,0.3114585280418396,0.7,0.0,0.4369880496433885,0.0,0.0,0.0
152,False,normal,0.06927474588155746,0.9307252764701843,0.3463737368583679,0.0,0.0,0.0,0.0,0.0,0.0
153,False,normal,0.16834239661693573,0.8316575884819031,0.8417119383811951,0.0,0.0,0.0,0.0,0.0,0.0
154,False,normal,0.09398648142814636,0.9060134887695312,0.4699324071407318,0.0,0.0,0.0,0.0,0.0,0.0
155,True,voltage,0.2826586365699768,1.0,0.41329318284988403,1.0,0.0,0.0,0.0,0.0,0.0
156,False,normal,0.14812248945236206,0.8518775105476379,0.7406124472618103,0.0,0.0,0.0,0.0,0.0,0.0
157,True,voltage,0.3832439184188843,1.0,0.9162195920944214,1.0,0.0,0.0,0.0,0.0,0.0
158,True,voltage,0.4630548059940338,1.0,0.27726882696151733,1.0,0.9,0.48400701938506935,0.0,0.0,0.0
159,False,normal,0.1314164400100708,0.8685835599899292,0.657082200050354,0.0,0.0,0.0,0.0,0.0,0.0
160,False,normal,0.17904938757419586,0.8209506273269653,0.22024688124656677,0.0,0.9,0.0,0.0,0.0,0.0
161,False,normal,0.16729602217674255,0.8327039480209351,0.8364800810813904,0.0,0.0,0.0,0.0,0.0,0.0
162,False,normal,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
163,False,normal,0.06449108570814133,0.9355089068412781,0.32245540618896484,0.0,0.0,0.0,0.0,0.0,0.0
164,False,normal,0.053015656769275665,0.9469843506813049,0.26507827639579773,0.0,0.0,0.0,0.0,0.0,0.0
165,True,voltage,0.21400929987430573,0.7,0.3700464963912964,0.7,0.0,0.0,0.0,0.0,0.0
166,False,normal,0.1998780071735382,0.8001220226287842,0.6993899941444397,0.0,0.0,0.0,0.0,0.6,0.0
167,False,normal,0.0760711282491684,0.9239288568496704,0.3803556263446808,0.0,0.0,0.0,0.0,0.0,0.0
168,False,normal,0.047500431537628174,0.9524995684623718,0.23750215768814087,0.0,0.0,0.0,0.0,0.0,0.0
169,False,normal,0.04840466007590294,0.9515953660011292,0.2420232892036438,0.0,0.0,0.0,0.0,0.0,0.0
170,True,power_factor,0.20464813709259033,0.6465108672275611,0.5383574962615967,0.0,0.0,0.6465108672275611,0.0,0.0,0.0
171,False,normal,0.1779528707265854,0.8220471143722534,0.8897643685340881,0.0,0.0,0.0,0.0,0.0,0.0
172,False,normal,0.04261152818799019,0.9573884606361389,0.21305763721466064,0.0,0.0,0.0,0.0,0.0,0.0
173,False,normal,0.07294094562530518,0.9270590543746948,0.3647047281265259,0.0,0.0,0.0,0.0,0.0,0.0
174,False,normal,0.15050655603408813,0.8494934439659119,0.7525327801704407,0.0,0.0,0.0,0.0,0.0,0.0
175,False,normal,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
176,False,normal,0.12356994301080704,0.8764300346374512,0.6178497076034546,0.0,0.0,0.0,0.0,0.0,0.0
177,False,normal,0.0612262487411499,0.9387737512588501,0.3061312437057495,0.0,0.0,0.0,0.0,0.0,0.0
178,False,normal,0.05703175812959671,0.9429682493209839,0.28515878319740295,0.0,0.0,0.0,0.0,0.0,0.0
179,False,normal,0.04836380481719971,0.9516361951828003,0.24181902408599854,0.0,0.0,0.0,0.0,0.0,0.0
180,False,normal,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
181,False,normal,0.19337937235832214,0.8066205978393555,0.4920244812965393,0.0,0.0,0.6331631536936407,0.0,0.0,0.0
182,False,normal,0.05485809966921806,0.9451419115066528,0.2742905020713806,0.0,0.0,0.0,0.0,0.0,0.0
183,False,normal,0.18909220397472382,0.810907781124115,0.9454610347747803,0.0,0.0,0.0,0.0,0.0,0.0
184,False,normal,0.049488816410303116,0.9505111575126648,0.24744407832622528,0.0,0.0,0.0,0.0,0.0,0.0
185,False,normal,0.1681925356388092,0.8318074941635132,0.8409626483917236,0.0,0.0,0.0,0.0,0.0,0.0
186,False,normal,0.04857361316680908,0.9514263868331909,0.2428680658340454,0.0,0.0,0.0,0.0,0.0,0.0
187,True,voltage,0.23349158465862274,0.7,0.46745792031288147,0.7,0.0,0.0,0.0,0.0,0.0
188,False,normal,0.1594429612159729,0.8405570387840271,0.7972148060798645,0.0,0.0,0.0,0.0,0.0,0.0
189,False,normal,0.07119344174861908,0.9288065433502197,0.3559671938419342,0.0,0.0,0.0,0.0,0.0,0.0
190,False,normal,0.058552492409944534,0.9414474964141846,0.2927624583244324,0.0,0.0,0.0,0.0,0.0,0.0
191,False,normal,0.05675584077835083,0.9432441592216492,0.28377920389175415,0.0,0.0,0.0,0.0,0.0,0.0
192,False,normal,0.10202770680189133,0.8979722857475281,0.5101385116577148,0.0,0.0,0.0,0.0,0.0,0.0
193,False,normal,0.0724322721362114,0.927567720413208,0.3621613681316376,0.0,0.0,0.0,0.0,0.0,0.0
194,False,normal,0.07152297347784042,0.9284770488739014,0.3576148748397827,0.0,0.0,0.0,0.0,0.0,0.0
195,False,normal,0.049536507576704025,0.9504634737968445,0.24768254160881042,0.0,0.0,0.0,0.0,0.0,0.0
196,False,normal,0.07399123162031174,0.9260087609291077,0.3699561357498169,0.0,0.0,0.0,0.0,0.0,0.0
197,False,normal,0.05024160072207451,0.9497584104537964,0.25120800733566284,0.0,0.0,0.0,0.0,0.0,0.0
198,False,normal,0.05392717942595482,0.9460728168487549,0.2696358859539032,0.0,0.0,0.0,0.0,0.0,0.0
199,False,normal,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
200,True,voltage,0.27330103516578674,1.0,0.36650511622428894,1.0,0.0,0.0,0.0,0.0,0.0
201,False,normal,0.13147185742855072,0.8685281276702881,0.65735924243927,0.0,0.0,0.0,0.0,0.0,0.0
202,False,normal,0.07390521466732025,0.9260947704315186,0.36952605843544006,0.0,0.0,0.0,0.0,0.0,0.0
203,False,normal,0.1347525417804718,0.8652474880218506,0.6737626791000366,0.0,0.0,0.0,0.0,0.0,0.0
204,False,normal,0.1376722902059555,0.8623276948928833,0.6883614659309387,0.0,0.0,0.0,0.0,0.0,0.0
205,False,normal,0.04468988999724388,0.9553101062774658,0.2234494537115097,0.0,0.0,0.0,0.0,0.0,0.0
206,False,normal,0.06055964156985283,0.9394403696060181,0.30279821157455444,0.0,0.0,0.0,0.0,0.0,0.0
207,False,normal,0.06538219749927521,0.934617817401886,0.32691097259521484,0.0,0.0,0.0,0.0,0.0,0.0
208,True,voltage,0.26005634665489197,1.0,0.30028170347213745,1.0,0.0,0.0,0.0,0.0,0.0
209,True,voltage,0.24975857138633728,0.7,0.26227205991744995,0.7,0.0,0.3820276837441146,0.0,0.0,0.0
210,False,normal,0.09165649116039276,0.908343493938446,0.4582824409008026,0.0,0.0,0.0,0.0,0.0,0.0
211,False,normal,0.05416524037718773,0.945834755897522,0.27082619071006775,0.0,0.0,0.0,0.0,0.0,0.0
212,False,normal,0.07770650833845139,0.922293484210968,0.3885325491428375,0.0,0.0,0.0,0.0,0.0,0.0
213,False,normal,0.17725059390068054,0.8227493762969971,0.18625295162200928,0.7,0.0,0.0,0.0,0.0,0.0
214,False,normal,0.0688537210226059,0.9311462640762329,0.3442685902118683,0.0,0.0,0.0,0.0,0.0,0.0
215,True,voltage,0.28269821405410767,1.0,0.23619353771209717,1.0,0.0,0.2363967565829592,0.0,0.0,0.0
216,True,voltage,0.24711336195468903,0.7,0.5355668067932129,0.7,0.0,0.0,0.0,0.0,0.0
217,True,consumption,0.2826501727104187,0.9,0.738250732421875,0.0,0.9,0.0,0.0,0.0,0.0
218,False,normal,0.0631456971168518,0.9368543028831482,0.31572848558425903,0.0,0.0,0.0,0.0,0.0,0.0
219,False,normal,0.0482538603246212,0.9517461657524109,0.2412693053483963,0.0,0.0,0.0,0.0,0.0,0.0
220,False,normal,0.0691259428858757,0.9308740496635437,0.3456297218799591,0.0,0.0,0.0,0.0,0.0,0.0
221,False,normal,0.11023116111755371,0.8897688388824463,0.5511558055877686,0.0,0.0,0.0,0.0,0.0,0.0
222,False,normal,0.05806366354227066,0.9419363141059875,0.2903183102607727,0.0,0.0,0.0,0.0,0.0,0.0
223,True,voltage,0.3316468596458435,1.0,0.6582343578338623,1.0,0.0,0.0,0.0,0.0,0.0
224,False,normal,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
225,True,consumption,0.2227741926908493,1.0,0.36387091875076294,0.0,1.0,0.0,0.0,0.0,0.0
226,False,normal,0.043720271438360214,0.9562797546386719,0.21860136091709137,0.0,0.0,0.0,0.0,0.0,0.0
227,True,voltage,0.3334422707557678,1.0,0.6672112345695496,1.0,0.0,0.0,0.0,0.0,0.0
228,False,normal,0.05094843730330467,0.949051558971405,0.25474217534065247,0.0,0.0,0.0,0.0,0.0,0.0
229,False,normal,0.17787867784500122,0.8221213221549988,0.532653272151947,0.0,0.0,0.47565341852593923,0.0,0.0,0.0
230,False,normal,0.1283620148897171,0.8716380000114441,0.6418100595474243,0.0,0.0,0.0,0.0,0.0,0.0
231,False,normal,0.0517912283539772,0.948208749294281,0.2589561343193054,0.0,0.0,0.0,0.0,0.0,0.0
232,False,normal,0.15121231973171234,0.8487876653671265,0.7560615539550781,0.0,0.0,0.0,0.0,0.0,0.0
233,False,normal,0.1271572709083557,0.8728427290916443,0.6357863545417786,0.0,0.0,0.0,0.0,0.0,0.0
234,False,normal,0.12466350942850113,0.8753364682197571,0.623317539691925,0.0,0.0,0.0,0.0,0.0,0.0
235,False,normal,0.05794287472963333,0.9420571327209473,0.28971436619758606,0.0,0.0,0.0,0.0,0.0,0.0
236,False,normal,0.06307433545589447,0.9369256496429443,0.31537166237831116,0.0,0.0,0.0,0.0,0.0,0.0
237,False,normal,0.09391679614782333,0.9060832262039185,0.4695839583873749,0.0,0.0,0.0,0.0,0.0,0.0
238,False,normal,0.07783088833093643,0.9221690893173218,0.38915443420410156,0.0,0.0,0.0,0.0,0.0,0.0
239,False,normal,0.14121796190738678,0.8587820529937744,0.7060897946357727,0.0,0.0,0.0,0.0,0.0,0.0
240,False,normal,0.16572876274585724,0.834271252155304,0.49714791774749756,0.0,0.0,0.44199452927164523,0.0,0.0,0.0
