timestamp,hour,meter_id,bus_id,consumer_type,consumption_kw,voltage_pu,frequency_hz,has_solar,is_anomalous,attack_type
0,0,SMT_005542,4,residential,0.8412961200968928,0.9912095020182948,59.9945074339948,False,False,normal
0,0,SMT_021121,12,industrial,26.656818062239903,1.0171656318714701,59.99288517515486,False,False,normal
0,0,SMT_019405,10,residential,0.9753140409904254,1.0000158899974998,60.005018035820264,False,False,normal
0,0,SMT_007894,4,residential,0.41346854311751524,1.0042707141025997,60.00629686163378,False,False,normal
0,0,SMT_016729,9,residential,0.9908034003973173,1.006522325021784,60.00667069188325,False,False,normal
0,0,SMT_001796,2,residential,0.4810690772249086,1.0016018119201333,59.995115541572886,False,False,normal
0,0,SMT_016606,9,residential,0.8379677175654633,0.9855941966815464,59.984447870181505,False,False,normal
0,0,SMT_017191,10,residential,0.7220407670826934,1.0045185197196833,59.99916711684194,False,False,normal
0,0,SMT_003186,3,industrial,20.09822109493236,1.0118906759742015,60.00423384588694,False,False,normal
0,0,SMT_004700,3,residential,1.0756571143352998,1.0154989282841382,59.98744596659645,False,False,normal
0,0,SMT_008193,4,residential,0.5219777410742552,0.9916200796186163,59.99184622443378,False,False,normal
0,0,SMT_013858,7,residential,0.8804642426952975,1.0046398979783402,59.98148036674835,False,False,normal
0,0,SMT_015478,9,industrial,18.45252997389769,1.0089885827013407,60.00835909850504,False,False,normal
0,0,SMT_022889,13,residential,0.7176408908003875,0.9998522900965303,60.01862268763809,False,False,normal
0,0,SMT_021770,12,residential,0.8756295458853577,1.0083050835519674,59.99965915028524,False,False,normal
0,0,SMT_007445,4,residential,0.8927344987104294,1.0071822230353356,59.99256559998908,True,False,normal
0,0,SMT_020624,11,residential,1.1130758390528839,0.9865498981439091,60.01308584432537,True,False,normal
0,0,SMT_008770,5,residential,0.8346609016407535,1.0105640818401223,60.00755574244317,False,False,normal
0,0,SMT_014249,8,residential,0.700679964303939,0.9995277737127556,60.008877705489596,True,False,normal
0,0,SMT_015353,9,residential,0.7230154704806669,1.014732078670977,59.9858486361694,False,False,normal
0,0,SMT_011785,6,commercial,2.921806766777852,1.0063873668416938,60.00150876393112,False,False,normal
0,0,SMT_012284,6,industrial,14.166761689687846,0.9930520686505474,59.995071788838004,False,False,normal
0,0,SMT_018527,10,residential,0.8718000011696262,0.9933269518298468,60.00181960743905,True,False,normal
0,0,SMT_002388,2,commercial,1.8716445113216469,0.9880510725638081,59.99612223943648,False,False,normal
0,0,SMT_002672,3,residential,0.6640079197248053,1.0094135118188603,60.00545924436376,True,False,normal
0,0,SMT_013909,8,residential,0.5774058667676362,0.9921729314331574,60.01202814212922,True,False,normal
0,0,SMT_002346,2,residential,0.6308644306313718,0.9970885973841318,60.0038022631338,False,False,normal
0,0,SMT_008258,4,commercial,3.677886153162994,0.9832487432597427,60.01191729388473,False,False,normal
0,0,SMT_006993,4,residential,1.1049554076028911,0.9983054497547909,60.01258274608896,True,False,normal
0,0,SMT_004578,3,residential,0.634271329154729,0.9892602573776972,60.006321569577295,False,False,normal
0,0,SMT_010182,5,industrial,12.660602941109415,1.003395935394518,59.9991114181421,False,False,normal
0,0,SMT_023344,14,residential,0.559049645255007,1.0289710895543087,60.00201409750989,False,False,normal
0,0,SMT_023369,14,commercial,1.0135516050506717,1.0055961184863649,60.002061869717885,False,False,normal
0,0,SMT_009369,5,residential,0.723120224395051,0.999543461308929,59.99798572128473,False,False,normal
0,0,SMT_009292,5,residential,0.41709029105557976,0.986212660724302,60.005311215353686,False,False,normal
0,0,SMT_005735,4,commercial,1.1828171173894253,1.0137394762802006,60.00655424939581,False,False,normal
0,0,SMT_022153,12,residential,0.8552477985054926,1.0130216073135858,60.003714345951344,True,False,normal
0,0,SMT_017459,10,residential,0.9872324690881629,1.0015506776296874,59.98742159147228,False,False,normal
0,0,SMT_016056,9,commercial,1.9986808685683324,1.0053516148844177,60.00228341102684,False,False,normal
0,0,SMT_006671,4,commercial,2.2302804173732027,0.9954545622069331,59.995602193216186,False,False,normal
0,0,SMT_020411,11,residential,0.5169821027518828,0.9959762866086701,60.007874102484024,False,False,normal
0,0,SMT_005401,4,industrial,7.951315757437543,1.0048606122722423,59.99493311024967,False,False,normal
0,0,SMT_000245,1,residential,1.2241194441067884,0.9951443561167835,60.00081941667205,True,False,normal
0,0,SMT_001665,2,residential,0.8074041938211182,0.9868722937949427,59.999661565702105,False,False,normal
0,0,SMT_001204,2,commercial,3.062511358526064,0.9872211025260719,59.99327096975056,False,False,normal
0,0,SMT_012613,6,commercial,3.5689188934221283,0.9832668342413933,59.981485436186794,False,False,normal
0,0,SMT_023285,14,industrial,9.433085843421841,1.0184879105567772,60.0039442423765,False,False,normal
0,0,SMT_012005,6,residential,0.9357969501023232,0.9989632929832473,59.98650839452748,False,False,normal
0,0,SMT_011989,6,commercial,3.0356701559172983,1.0106402254017313,59.99792608760786,False,False,normal
0,0,SMT_016576,9,residential,0.7404309183172417,1.0018987659294218,60.00385583921733,False,False,normal
0,0,SMT_003472,3,residential,0.5316941524730493,0.9915940509528883,59.99560777698897,False,False,normal
0,0,SMT_007858,4,residential,1.0527994264725555,1.0072410027328622,60.00743697618285,False,False,normal
0,0,SMT_011450,6,commercial,3.4744635719546006,0.993455980692362,59.994277630251965,False,False,normal
0,0,SMT_010166,5,industrial,25.714761196105105,1.008574438639901,60.00866894660985,False,False,normal
0,0,SMT_001601,2,residential,1.0488597976704523,0.992457028126559,59.99412488411814,False,False,normal
0,0,SMT_002607,2,residential,0.8877471136293065,0.9979652099276737,59.9945800444455,False,False,normal
0,0,SMT_014349,8,commercial,3.2252245156935264,1.021277302168206,59.99263105969493,False,False,normal
0,0,SMT_009179,5,residential,0.6561763803008167,0.9984247612799446,60.0031241480172,False,False,normal
0,0,SMT_013373,7,industrial,17.902549288776218,0.9939969919267622,59.99123612188146,False,False,normal
0,0,SMT_021676,12,residential,0.9882177719057131,0.9934227149235226,59.9997155366597,True,False,normal
0,0,SMT_019409,10,residential,0.4886490558184911,1.0119658164114613,59.99011803685019,False,False,normal
0,0,SMT_005769,4,residential,0.6800454593429252,1.0084523102193237,60.008543940127055,False,False,normal
0,0,SMT_016770,10,residential,0.5346519675303006,1.0109925939686268,59.995013106809516,False,False,normal
0,0,SMT_019622,10,industrial,22.333764161355926,0.9861294107773143,59.98241740313519,False,False,normal
0,0,SMT_010035,5,residential,1.0432746098281493,1.0000848907521986,59.99971341930673,False,False,normal
0,0,SMT_021180,12,commercial,2.620184098117145,0.9772132141330026,60.00764580941082,False,False,normal
0,0,SMT_001301,2,industrial,25.750846590118687,0.9828307897271273,60.000792899251685,False,False,normal
0,0,SMT_017564,10,residential,0.5801919193998244,1.003696071793555,60.00006242363399,True,False,normal
0,0,SMT_007437,4,residential,0.5505541768269884,1.0082481071969402,60.021511875136014,False,False,normal
0,0,SMT_016881,10,commercial,3.1230078308311837,1.0057045777960476,59.97912703533364,False,False,normal
0,0,SMT_010024,5,residential,1.098614832514678,1.0106523223460084,59.99759177426736,False,False,normal
0,0,SMT_016762,10,commercial,3.942556231443796,1.0146535666447634,60.01039114077367,False,False,normal
0,0,SMT_007458,4,residential,1.146519754440689,1.014093226809684,60.019039345471306,False,False,normal
0,0,SMT_002030,2,residential,0.9025346065122006,1.0033292976277077,59.99842924268222,False,False,normal
0,0,SMT_009921,5,industrial,31.51567137402242,0.9948915427131344,60.001967175635,False,False,normal
0,0,SMT_011364,6,residential,0.7938821668564201,0.994642023290224,60.00471365511246,False,False,normal
0,0,SMT_009054,5,industrial,23.254667195233612,0.986651195243477,60.00128001840517,False,False,normal
0,0,SMT_020202,11,commercial,1.7994533084539304,1.0161333854729435,60.004138801097795,False,False,normal
0,0,SMT_008164,4,residential,0.9592492024378628,1.0101763814264209,59.99035923873974,False,False,normal
0,0,SMT_006415,4,residential,0.9118338596872088,0.980306014066925,60.004698029672056,False,False,normal
0,0,SMT_018609,10,commercial,2.2663448719212895,0.9944329785820247,60.0048262837613,False,False,normal
0,0,SMT_013361,7,residential,0.6898730207159997,1.0014316843088245,59.996147934560796,False,False,normal
0,0,SMT_000585,2,commercial,3.0621817290696476,0.9980224138721673,59.996062413187516,False,False,normal
0,0,SMT_015932,9,residential,0.8744479671184342,0.9935105113038519,60.003379387977446,False,False,normal
0,0,SMT_008730,5,commercial,1.8853375205129717,1.0002978780739922,59.979655959209,False,False,normal
0,0,SMT_005092,3,residential,0.49137398700199486,0.9945062073269123,59.99096408416285,True,False,normal
0,0,SMT_020060,11,residential,0.7043017569610094,1.0107185066115518,60.01436054685045,True,False,normal
0,0,SMT_020671,11,residential,0.8444541004208731,0.9743624525011737,59.99790544550105,True,False,normal
0,0,SMT_003794,3,residential,0.8596729773279909,0.9984740849245481,59.998848691876354,False,False,normal
0,0,SMT_021707,12,residential,1.1526660076939184,1.0021103702799097,60.00073432855825,False,False,normal
0,0,SMT_013603,7,commercial,3.1035221046833037,1.0023672050723642,59.99578456624787,False,False,normal
0,0,SMT_010588,6,residential,0.47281664111404176,0.9853016335155705,60.013025284871304,False,False,normal
0,0,SMT_016707,9,commercial,2.2871829910309627,0.99476668967201,59.992915910756466,False,False,normal
0,0,SMT_019305,10,residential,0.6658148540561422,0.9957371712552352,59.996500329407404,False,False,normal
0,0,SMT_003598,3,commercial,2.0576797164002483,1.0034443604472778,60.01390604257257,False,False,normal
0,0,SMT_015331,9,residential,1.0808223063674716,1.011887997336687,60.016490010776316,False,False,normal
0,0,SMT_011137,6,residential,0.6572211642964962,1.0051625352108415,60.00497935719728,False,False,normal
0,0,SMT_008760,5,residential,0.5291904818400469,1.0065679196657908,59.991834771680026,False,False,normal
0,0,SMT_008506,5,industrial,12.919511238365436,1.0049087554057579,60.00274534938549,False,False,normal
0,0,SMT_003844,3,residential,0.7454742596049,1.0141715685426473,59.98750187269138,False,False,normal
0,0,SMT_020052,11,residential,0.6325933334361549,0.985509678754217,59.977184904265116,False,False,normal
0,0,SMT_014167,8,residential,0.5623944016549305,0.9813677285709045,59.99566577885387,False,False,normal
0,0,SMT_023548,14,commercial,1.75386962306696,1.0016427635277467,60.006044940697564,False,False,normal
0,0,SMT_005771,4,industrial,7.991156056068931,0.9983039625376914,59.98841281560507,False,False,normal
0,0,SMT_019899,11,residential,0.8100971952419587,0.9997975994336834,59.992734377563515,False,False,normal
0,0,SMT_021190,12,commercial,2.9172782087462648,1.0275212523509094,59.998378467359835,False,False,normal
0,0,SMT_022395,13,commercial,1.767186902741813,1.011947642193288,59.9839948485926,False,False,normal
0,0,SMT_008963,5,residential,0.8332563538624714,1.0065401776732958,60.00677463432637,False,False,normal
0,0,SMT_009169,5,residential,1.0984420454243249,1.0082596965009452,60.00096684812226,False,False,normal
0,0,SMT_012820,6,residential,0.49704021957986194,1.0035580399593733,60.00648377325584,False,False,normal
0,0,SMT_008189,4,residential,0.7621370827306215,0.998225667978758,60.00851395110823,False,False,normal
0,0,SMT_011981,6,residential,0.7480515710486234,0.987739606121986,59.97869004912965,False,False,normal
0,0,SMT_001712,2,residential,0.7964088544021738,0.9936090970013083,60.02077815130467,False,False,normal
0,0,SMT_022861,13,residential,0.7529221650046356,0.9892397033905013,60.0010744252211,False,False,normal
0,0,SMT_021484,12,residential,0.4736922211304329,0.9826035024477998,59.99715637381511,True,False,normal
0,0,SMT_017528,10,residential,0.48040514073628804,1.0006985421958858,59.98358972828261,True,False,normal
0,0,SMT_008482,5,commercial,2.143409561968286,0.9875305299064171,59.99016631887316,False,False,normal
0,0,SMT_001859,2,residential,0.9393982534422773,1.0073109886014409,60.00461581410324,True,False,normal
0,0,SMT_016774,10,commercial,1.231121179452994,1.005653698935831,59.99574853111356,False,False,normal
0,0,SMT_018211,10,residential,0.87171400997293,0.9838010312314531,59.998969865663696,False,False,normal
0,0,SMT_001993,2,residential,0.5814167759002556,1.0160081983211418,60.00686737107708,False,False,normal
0,0,SMT_007423,4,commercial,2.733441292632844,1.016234855275738,59.99119478371879,False,False,normal
0,0,SMT_021743,12,residential,1.037391659039235,0.9938839208065546,60.005359424428306,False,False,normal
0,0,SMT_012034,6,residential,1.080553016621593,1.012681986228019,60.00026150794825,False,False,normal
0,0,SMT_001077,2,residential,0.7794268614898124,1.01064769612775,60.00243309019509,True,False,normal
0,0,SMT_003269,3,industrial,23.316243614752953,1.0059802680553416,60.00712990301617,False,False,normal
0,0,SMT_007174,4,residential,1.2799761690751326,1.00030519187245,60.002249756012134,False,False,normal
0,0,SMT_011204,6,residential,0.6849503312954521,1.0049482073207467,59.98818223778172,True,False,normal
0,0,SMT_017111,10,residential,0.8814020492299752,0.9992206777810785,59.99791152260677,False,False,normal
0,0,SMT_021855,12,commercial,3.7437308424979574,0.9916996070321266,59.99725665693242,False,False,normal
0,0,SMT_014853,8,residential,1.0215790594783682,1.0047655834089753,60.00311469323807,False,False,normal
0,0,SMT_009593,5,commercial,2.6655927918028772,1.017000740064215,59.98180769501296,False,False,normal
0,0,SMT_013945,8,commercial,1.2112551083860565,0.9892730499224505,60.00516313639594,False,False,normal
0,0,SMT_011211,6,residential,0.5923976273764849,0.9933655058024548,60.0134173765771,False,False,normal
0,0,SMT_011448,6,residential,0.49618071071907177,0.9850451191141926,59.99620674618654,True,False,normal
0,0,SMT_014190,8,residential,0.9204777218505584,0.9983634877992354,59.99645546950466,True,False,normal
0,0,SMT_017016,10,industrial,22.114340051432293,1.0037597793588302,60.01435077827547,False,False,normal
0,0,SMT_007532,4,commercial,3.179117773070128,0.9898539654344773,60.00513348263471,False,False,normal
0,0,SMT_006024,4,commercial,3.948923354723352,1.0045301371938717,59.9939863964771,False,False,normal
0,0,SMT_011131,6,residential,1.0123542266060055,1.0090999732169463,59.99162287587473,False,False,normal
0,0,SMT_014809,8,commercial,2.6905707768299756,1.0104266760570573,60.00660979896678,False,False,normal
0,0,SMT_005676,4,residential,0.9615011968616904,1.0130587448018815,59.9903475191754,False,False,normal
0,0,SMT_017467,10,industrial,8.552075480908293,0.9895972346077437,60.0047164777918,False,False,normal
0,0,SMT_018720,10,industrial,8.189747271530445,1.0103449930794015,59.996078221092745,False,False,normal
0,0,SMT_010987,6,residential,0.5188078493759427,0.9841523553514963,60.00938455522571,False,False,normal
0,0,SMT_014973,8,residential,0.5973767085758298,0.9987420712274114,59.99416805015191,False,False,normal
0,0,SMT_005545,4,commercial,2.424195313775147,0.9926903257582512,59.99508395904581,False,False,normal
0,0,SMT_005314,4,residential,1.2740667073094132,1.0039054110938654,60.00727008591872,False,False,normal
0,0,SMT_009976,5,industrial,25.33422047452863,0.9974288765422862,59.98347967985396,False,False,normal
0,0,SMT_011719,6,industrial,28.324916835993026,0.9962815424957248,60.011557151892056,False,False,normal
0,0,SMT_009699,5,commercial,2.9683668197585233,0.9900460356287427,59.999307005437196,False,False,normal
0,0,SMT_013374,7,commercial,3.996917348424898,1.0012275317224386,60.00674787349702,False,False,normal
0,0,SMT_011065,6,residential,0.4340882960381592,0.9969210999953907,59.99293111040548,False,False,normal
0,0,SMT_008726,5,industrial,22.43815453683709,1.0012805702520515,59.99715385212716,False,False,normal
0,0,SMT_021262,12,residential,0.489207363743672,1.0013160660863154,59.9886035546828,False,False,normal
0,0,SMT_009002,5,commercial,2.7015921981426785,1.0128900430135908,60.0073260584928,False,False,normal
0,0,SMT_002290,2,commercial,3.9973059115301623,0.9969519812577222,59.99759979171878,False,False,normal
0,0,SMT_017014,10,residential,0.5369139763672339,1.0176438181287693,60.014318551025035,False,False,normal
0,0,SMT_005182,3,industrial,13.097892546350083,1.005418596896358,60.009200166865256,False,False,normal
0,0,SMT_020247,11,residential,0.736563335103004,1.007512714537047,59.98460255455562,False,False,normal
0,0,SMT_008895,5,commercial,1.5366510571522607,1.0120420983535376,60.000297670597035,False,False,normal
0,0,SMT_002629,2,residential,1.174322512372171,0.9939974856225038,59.99436970949297,False,False,normal
0,0,SMT_007031,4,residential,0.7496462629859133,0.9930074631258715,60.01427864703869,True,False,normal
0,0,SMT_021092,12,residential,1.0071912654198834,0.9944903485662967,59.99763322835198,False,False,normal
0,0,SMT_020955,12,residential,1.1034871403538116,1.0065980297638055,59.986796818371204,False,False,normal
0,0,SMT_010657,6,residential,0.6845027172652604,1.0083716179820723,60.0072956019978,False,False,normal
0,0,SMT_019466,10,commercial,3.7508656555282425,1.0015796100481023,60.018530864565406,False,False,normal
0,0,SMT_016294,9,residential,0.5833991058379211,1.0089756877049771,59.99093337085916,False,False,normal
0,0,SMT_008933,5,residential,0.9022017593491389,1.0061631372058557,60.01531586077256,False,False,normal
0,0,SMT_022251,13,commercial,1.7115192882193173,1.0095491613222816,60.00697705044039,False,False,normal
0,0,SMT_003825,3,residential,1.1408267678184378,0.98214850751589,59.99522346316914,False,False,normal
0,0,SMT_015849,9,residential,1.0226548801102933,0.9998763335125184,59.98842784005695,False,False,normal
0,0,SMT_022645,13,commercial,3.7016600701007807,1.0015024690870902,59.984338127607145,False,False,normal
0,0,SMT_014094,8,residential,1.184848282478889,0.9942886868975672,59.986283703638115,True,False,normal
0,0,SMT_007339,4,residential,0.924537630930325,0.9957927134737752,60.01963237591858,False,False,normal
0,0,SMT_013472,7,residential,0.8403096626850058,0.9907737871596621,60.00055109170677,False,False,normal
0,0,SMT_006841,4,commercial,3.8560584281511336,0.9886747195762144,60.01564884703596,False,False,normal
0,0,SMT_019139,10,commercial,1.2453643063283273,0.9970939327025367,60.00954237825309,False,False,normal
0,0,SMT_022403,13,residential,0.6488378588476221,0.9949975330728188,59.993064148666825,False,False,normal
0,0,SMT_000016,1,residential,0.49992559141283616,1.002541647678089,59.99507187785319,True,False,normal
0,0,SMT_011595,6,residential,0.5983870164013761,1.0011350870241666,60.01351726761892,False,False,normal
0,0,SMT_008134,4,industrial,10.01555879021087,0.9876931430444635,59.99399155268269,False,False,normal
0,0,SMT_004534,3,residential,0.9861117672659319,0.9988872744915348,60.00807550773523,False,False,normal
0,0,SMT_016582,9,residential,0.4000706778393206,1.0055159796918556,60.002819771895055,False,False,normal
0,0,SMT_019529,10,residential,1.1268796204402347,0.9908622429040528,60.00601651056703,False,False,normal
0,0,SMT_019814,11,residential,0.8929921462393591,0.9993464275497324,59.99757794692774,False,False,normal
0,0,SMT_008665,5,residential,0.7126175781368912,1.0046444963224372,60.00702341591121,False,False,normal
0,0,SMT_023539,14,residential,1.0694224286953093,1.0030909642690653,60.00197973136886,False,False,normal
0,0,SMT_015321,9,commercial,2.6562808514095493,1.0036889606590453,59.995579103986856,False,False,normal
0,0,SMT_009982,5,commercial,2.0466444823347016,0.9883410128149859,59.99393743019796,False,False,normal
0,0,SMT_015892,9,residential,0.803968745251956,1.0108621426932114,59.985105125322434,True,False,normal
0,0,SMT_013696,7,residential,0.8857499293297486,1.005260061461336,60.00137347346868,False,False,normal
0,0,SMT_013175,7,residential,0.9916888223412067,1.004027361958649,59.97589748870109,False,False,normal
0,0,SMT_019713,11,commercial,3.0525999529198984,1.015597444382259,60.01012974789032,False,False,normal
0,0,SMT_011168,6,commercial,3.9643468369061075,1.0014918994861257,60.00442460800431,False,False,normal
0,0,SMT_017035,10,residential,1.042255821716259,0.9995964402757628,59.98739874974871,False,False,normal
0,0,SMT_001209,2,residential,0.9417863410344883,0.988606976464671,60.011118950363546,False,False,normal
0,0,SMT_020826,12,residential,0.8058575864308845,0.9961191878380331,59.9953811209093,True,False,normal
0,0,SMT_005370,4,residential,0.525233564378086,1.0026069749728992,60.00331518954007,False,False,normal
0,0,SMT_008088,4,residential,1.0912540614847315,0.9906628523922053,59.976119832769584,False,False,normal
0,0,SMT_023627,14,residential,0.9663589684728479,0.9956035067184068,60.00955297778606,False,False,normal
0,0,SMT_018631,10,residential,0.6514107315795281,0.9986547310577923,60.01066095684762,False,False,normal
0,0,SMT_005455,4,residential,0.8401753927393181,0.9839505930052556,60.039310215689525,False,False,normal
0,0,SMT_011332,6,industrial,17.67277639490091,1.0205148929676824,59.99543011979325,False,False,normal
0,0,SMT_021137,12,residential,0.4906668595323493,1.0073457592967987,60.004348363741634,False,False,normal
0,0,SMT_003947,3,residential,1.0273774445810742,0.9961577048007142,60.01393544778882,False,False,normal
0,0,SMT_010954,6,commercial,1.6208906145493434,1.017793425073266,59.99996523797014,False,False,normal
0,0,SMT_016657,9,residential,0.4772358471012283,1.018512323958788,59.999726845640566,False,False,normal
0,0,SMT_015157,9,industrial,32.63238172593212,1.006323315828099,59.98044630571704,False,False,normal
0,0,SMT_016512,9,residential,1.0791715925125895,1.0022762688554223,60.008925005658114,False,False,normal
0,0,SMT_011983,6,industrial,22.06227335320661,0.9846441221148731,59.98987228227266,False,False,normal
0,0,SMT_020530,11,residential,1.172530863517712,1.0226005334315094,59.995313076500345,True,False,normal
0,0,SMT_019355,10,residential,0.9131476726837046,0.9843029215253971,60.025118709162435,False,False,normal
0,0,SMT_017550,10,residential,0.4796677319221165,0.9958298599789719,60.0038631346864,False,False,normal
0,0,SMT_011237,6,residential,0.5072783546779349,1.013113327743571,59.99375750950412,False,False,normal
0,0,SMT_003110,3,residential,0.6979650416497262,0.9913905254759642,59.99478276378502,False,False,normal
0,0,SMT_009562,5,residential,0.5654488876367987,1.0034359625694838,59.99708396623693,False,False,normal
0,0,SMT_021989,12,residential,0.48042440782917134,0.977146586467286,59.99481011865712,False,False,normal
0,0,SMT_004137,3,residential,0.5697104188700924,0.9949268857800473,59.99261140755813,False,False,normal
0,0,SMT_017839,10,industrial,22.12649602995882,1.0062827572019253,59.990980244669906,False,False,normal
0,0,SMT_010535,6,commercial,3.957630557833267,1.0085570155042924,60.0089454914363,False,False,normal
0,0,SMT_004870,3,residential,1.0561142965098198,0.9863310373257874,59.997467360703325,False,False,normal
0,0,SMT_008502,5,residential,1.2304971801326618,1.014853773660906,59.99860835775238,False,False,normal
0,0,SMT_000783,2,residential,0.9990244583520611,0.9990333514501418,59.99655376662296,False,False,normal
0,0,SMT_003633,3,commercial,3.4936487006390213,0.9767667431361624,60.0033113826204,False,False,normal
0,0,SMT_006216,4,residential,1.0339812157104238,0.9950681487651581,60.004489400861345,False,False,normal
0,0,SMT_000855,2,residential,0.6392986096846102,1.003426112159455,60.00801941642223,False,False,normal
0,0,SMT_023072,13,commercial,1.589485606462412,1.018744438639689,60.003330232128775,False,False,normal
0,0,SMT_000829,2,residential,1.012396968539719,0.9885211710571798,59.983208767153144,False,False,normal
0,0,SMT_012645,6,residential,0.5546794982361404,1.0076663251975342,60.00968962739761,False,False,normal
0,0,SMT_016895,10,residential,0.9473123963024849,0.9864366881496973,59.98648023293694,False,False,normal
0,0,SMT_013592,7,residential,1.0660389139941582,0.9978511159966931,60.00040139696201,False,False,normal
0,0,SMT_019658,10,residential,0.936189762857971,0.988751828521387,60.002873637154416,False,False,normal
0,0,SMT_000590,2,residential,0.6096234683487172,1.014235843363985,59.99119666412307,False,False,normal
0,0,SMT_006270,4,industrial,6.491494468405739,1.0080498649452727,59.98137424564541,False,False,normal
0,0,SMT_010731,6,residential,1.162197509049093,0.9978081332671503,60.00583801873183,False,False,normal
0,0,SMT_009468,5,commercial,3.1065644320081907,0.9891560745525838,59.986979211494294,False,False,normal
0,0,SMT_013812,7,industrial,11.81723238038709,0.9938045789235642,59.994409112362106,False,False,normal
0,0,SMT_015307,9,residential,0.4510571572060751,1.0198615471599093,59.986779760706106,False,False,normal
0,0,SMT_006505,4,residential,0.6742342487829383,1.0160130078543845,60.00093439433891,False,False,normal
0,0,SMT_018533,10,industrial,21.760102526554373,0.9901185949981917,59.990640814359075,False,False,normal
0,0,SMT_015000,8,residential,0.6554174722079589,0.997488160373757,59.98136923650312,False,False,normal
0,0,SMT_009358,5,residential,0.9123464953734803,0.9874468279427298,59.98607395519583,True,False,normal
0,0,SMT_003599,3,residential,0.666770578729778,1.012184851520749,60.01368699744923,False,False,normal
0,0,SMT_021116,12,residential,0.6826402512235534,0.999415198835673,59.995943267058536,False,False,normal
0,0,SMT_016716,9,residential,0.44301302881757015,1.002133095611594,60.0012983400791,False,False,normal
0,0,SMT_017211,10,residential,0.6310233307209124,1.0068675755106617,59.98402717231742,False,False,normal
0,0,SMT_006595,4,residential,1.0264754756457808,0.985576917083442,59.99677499387492,False,False,normal
0,0,SMT_002151,2,residential,0.6569196047077758,1.0250847998178736,60.00006247033414,True,False,normal
0,0,SMT_012363,6,residential,0.4171103360990494,1.0076096052172667,60.008817437860394,False,False,normal
0,0,SMT_015287,9,residential,0.6598092332538642,0.9935093842733449,59.9947876104217,False,False,normal
0,0,SMT_013174,7,residential,1.1253723346674935,0.9941617420395404,60.005308180541505,False,False,normal
0,0,SMT_006033,4,commercial,1.865983849349946,0.9944838100093748,59.99531844634355,False,False,normal
0,0,SMT_008337,5,commercial,0.9525984327667268,0.9958394923869659,60.00082691944518,False,False,normal
0,0,SMT_022038,12,commercial,3.6303965542580547,1.0042803530007678,60.00738786411968,False,False,normal
0,0,SMT_016135,9,residential,1.0056060760706766,0.9888758436901177,59.99312861402283,False,False,normal
0,0,SMT_013956,8,commercial,2.1574112446899307,0.9908098631011037,60.01223443862453,False,False,normal
0,0,SMT_009521,5,residential,0.963174696170726,1.0066672909956638,59.99914122251121,False,False,normal
0,0,SMT_005166,3,residential,0.4058424522893791,0.9985032865010295,60.01335411734376,False,False,normal
0,0,SMT_007732,4,residential,0.5608253370916191,0.9968873802445564,60.00622093297858,False,False,normal
0,0,SMT_009173,5,industrial,21.726955999409526,0.9990677325216045,59.99990887097276,False,False,normal
0,0,SMT_009332,5,residential,0.9407676895715394,1.0088087587965575,60.00932969490328,False,False,normal
0,0,SMT_000996,2,commercial,1.0820332594666708,0.9963002757006342,59.98222027749058,False,False,normal
0,0,SMT_005785,4,residential,0.4959575456865428,1.0282746806301488,59.98847840283323,False,False,normal
