timestamp,meter_id,type,zone,consommation_kw,tension_v,courant_a,facteur_puissance,frequency_hz,status,hour,day_of_week,is_weekend,consumption_diff,consumption_rate_change,is_anomaly,anomaly_type,confidence,reconstruction_score,voltage_score,consumption_score,power_factor_score,frequency_score,temporal_score,rate_change_score
2026-05-11 03:15:00,SM_0089,residentiel,zone_B,3.905669758048735,233.8403534423073,16.702291544441817,0.8917803106365785,60.16321383322625,normal,3,0,0,-0.3189988510298343,-0.07550860920648883,0,normal,0.06301220506429672,0.3150610029697418,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 03:30:00,SM_0089,residentiel,zone_B,4.385424969209854,231.97219207387212,18.904959814378547,0.8881195937399856,59.96064098665479,normal,3,0,0,0.4797552111611192,0.12283558029258579,0,normal,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 03:45:00,SM_0089,residentiel,zone_B,3.907497559952412,229.13784533067096,17.053043133549004,0.8798296797398765,59.92851691159929,normal,3,0,0,-0.4779274092574419,-0.10898086562031695,0,normal,0.07640395313501358,0.3820197582244873,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 04:00:00,SM_0089,residentiel,zone_B,3.866931100261278,235.212403805243,16.440166580088672,0.9100012453310429,60.07642352449206,normal,4,0,0,-0.04056645969113415,-0.01038169802251343,0,normal,0.0727614313364029,0.36380714178085327,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 04:15:00,SM_0089,residentiel,zone_B,4.241738449311012,235.81071246436989,17.9878954818557,0.8912756983101522,59.96670093699414,normal,4,0,0,0.3748073490497341,0.09692630650295508,0,normal,0.16866041719913483,0.8433020710945129,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 04:30:00,SM_0089,residentiel,zone_B,3.8128758034851167,228.62606909176944,16.677344882987278,0.8633230134130088,59.99101711045859,normal,4,0,0,-0.4288626458258955,-0.10110539604240709,0,normal,0.09338225424289703,0.466911256313324,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 04:45:00,SM_0089,residentiel,zone_B,3.9583069734169434,232.787722622955,17.003933578697325,0.903790872785002,60.033397528951056,normal,4,0,0,0.1454311699318267,0.03814212091537228,0,normal,0.10463301092386246,0.5231650471687317,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 05:00:00,SM_0089,residentiel,zone_B,3.974663069367289,225.94295027857825,17.59144538241487,0.8971631941948857,59.779713322823255,normal,5,0,0,0.016356095950345484,0.004132093862398545,0,normal,0.08916126936674118,0.4458063542842865,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 05:15:00,SM_0089,residentiel,zone_B,3.9811271592965856,229.33127168532155,17.359722161046207,0.8808520602746591,59.9649981889561,normal,5,0,0,0.006464089929296701,0.0016263239968981047,0,normal,0.10148736089468002,0.5074368119239807,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 05:30:00,SM_0089,residentiel,zone_B,3.9939458219983353,241.33110787885914,16.54965187497989,0.9041329194298295,60.22829639663264,normal,5,0,0,0.012818662701749695,0.003219857640521795,0,normal,0.08826171606779099,0.4413085877895355,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 05:45:00,SM_0089,residentiel,zone_B,4.03931416301214,238.03726911104124,16.969250983667827,0.9069412449241863,59.96350585157835,normal,5,0,0,0.0453683410138046,0.011359278026236375,0,normal,0.12764787673950195,0.6382393836975098,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 06:00:00,SM_0089,residentiel,zone_B,4.2512825198859625,234.0994728909743,18.16015417457128,0.8821572530292536,60.36408193111953,normal,6,0,0,0.21196835687382265,0.05247632353403198,0,normal,0.10057568550109863,0.5028784275054932,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 06:15:00,SM_0089,residentiel,zone_B,4.335131701646124,221.98712906227573,19.528752500015248,0.9387622340918443,59.87214973518277,normal,6,0,0,0.08384918176016143,0.0197232673594252,0,normal,0.14461539685726166,0.7230769395828247,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 06:30:00,SM_0089,residentiel,zone_B,3.9091765653365336,231.68494041547683,16.87281252862733,0.8983672763213202,60.258385105342555,normal,6,0,0,-0.42595513630959037,-0.09825656188204102,0,normal,0.09705207496881485,0.48526036739349365,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 06:45:00,SM_0089,residentiel,zone_B,4.172263366830491,235.78453828172906,17.695237343532803,0.9021073665612,60.49770449129096,normal,6,0,0,0.2630868014939578,0.06729980012333092,0,normal,0.09830325841903687,0.4915162920951843,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 07:00:00,SM_0089,residentiel,zone_B,3.9581804771724496,221.39311736737665,17.878516388584476,0.9118459540863144,60.25304653728626,normal,7,0,0,-0.2140828896580418,-0.05131097220755565,0,normal,0.15555183589458466,0.7777591347694397,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 07:15:00,SM_0089,residentiel,zone_B,4.027382011280196,225.23107978548862,17.881111324049495,0.9486597624887514,59.710959340495414,normal,7,0,0,0.0692015341077461,0.01748316796236149,0,normal,0.09438388049602509,0.47191938757896423,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 07:30:00,SM_0089,residentiel,zone_B,4.276916493301561,232.1328934073278,18.424431068443102,0.9093518343545774,59.656172991999526,normal,7,0,0,0.24953448202136563,0.06195947673263946,0,normal,0.10599539428949356,0.5299769639968872,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 07:45:00,SM_0089,residentiel,zone_B,3.7847424985750826,230.21231046215829,16.440226376152935,0.8911535849412916,59.727312515926975,normal,7,0,0,-0.4921739947264787,-0.11507683058514562,0,normal,0.11418601125478745,0.5709300637245178,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 08:00:00,SM_0089,residentiel,zone_B,4.223394499217855,230.54297642127196,18.31933709184197,0.8794907386093765,59.98186976581384,normal,8,0,0,0.43865200064277277,0.1159000911707786,0,normal,0.09219328314065933,0.46096640825271606,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 08:15:00,SM_0089,residentiel,zone_B,3.972102826867925,229.56513060488686,17.302727188583617,0.9498120382675207,59.878784729629466,normal,8,0,0,-0.25129167234993055,-0.05949992888338229,0,normal,0.07350853830575943,0.36754268407821655,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 08:30:00,SM_0089,residentiel,zone_B,3.7751980420618527,225.91229424195913,16.71090125807185,0.9499642810436928,59.94725555958533,normal,8,0,0,-0.1969047848060721,-0.04957192534749533,0,normal,0.11722564697265625,0.5861282348632812,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 08:45:00,SM_0089,residentiel,zone_B,4.316418721072065,229.94230150506667,18.7717470548887,0.9000583975761914,59.94375967893722,normal,8,0,0,0.5412206790102121,0.14336219530210936,0,normal,0.08808565139770508,0.4404282569885254,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 09:00:00,SM_0089,residentiel,zone_B,4.053186802817014,225.6276110921244,17.96405494521717,0.8895081619658849,59.49103329849404,normal,9,0,0,-0.2632319182550509,-0.0609838700240074,0,normal,0.12844116985797882,0.6287557482719421,0.0,0.0,0.0,0.017933403011923588,0.0,0.0
2026-05-11 09:15:00,SM_0089,residentiel,zone_B,4.352380927888906,237.47561433423513,18.32769625669079,0.9020006400751197,60.08786010214199,normal,9,0,0,0.29919412507189236,0.07381700859776519,0,normal,0.08957511186599731,0.4478755593299866,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 09:30:00,SM_0089,residentiel,zone_B,4.030444611072966,227.0482546375315,17.751489072256124,0.8931102551409592,60.133388743358864,normal,9,0,0,-0.3219363168159406,-0.07396786314200066,0,normal,0.0918542742729187,0.4592713713645935,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 09:45:00,SM_0089,residentiel,zone_B,4.286330867990638,228.85277212014796,18.72964364067353,0.87577672236879,60.197623200148726,normal,9,0,0,0.2558862569176723,0.06348834473860965,0,normal,0.15138942003250122,0.7569471001625061,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 10:00:00,SM_0089,residentiel,zone_B,4.5091197291238405,230.28365861932423,19.58071951852105,0.859022462051488,60.30105797807399,normal,10,0,0,0.2227888611332025,0.051976589767472214,0,normal,0.10641486942768097,0.5320743322372437,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 10:15:00,SM_0089,residentiel,zone_B,4.310117754032301,234.674233663178,18.366386828042245,0.8665306669694782,59.76169041072052,normal,10,0,0,-0.19900197509153994,-0.04413322046123791,0,normal,0.11780788749456406,0.5890394449234009,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 10:30:00,SM_0089,residentiel,zone_B,4.458360938156286,232.34015056650568,19.188938835090028,0.9403742599782491,59.57980377379864,normal,10,0,0,0.1482431841239853,0.034394230641447754,0,normal,0.08029992878437042,0.4014996290206909,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 10:45:00,SM_0089,residentiel,zone_B,3.987372236334547,230.73558544492275,17.28113255112244,0.9191959113365893,59.74962235814643,normal,10,0,0,-0.4709887018217387,-0.1056416715369195,0,normal,0.06654569506645203,0.33272847533226013,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 11:00:00,SM_0089,residentiel,zone_B,4.1307702800495,235.6214320560524,17.531386020380452,0.9035877045671789,60.038188792436706,normal,11,0,0,0.1433980437149529,0.03596304413424267,0,normal,0.09180242568254471,0.45901212096214294,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 11:15:00,SM_0089,residentiel,zone_B,4.2336093165725135,226.6599497764745,18.67824166001791,0.947642286102344,60.0643935657484,normal,11,0,0,0.1028390365230134,0.024895849817574645,0,normal,0.09511982649564743,0.47559911012649536,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 11:30:00,SM_0089,residentiel,zone_B,4.144278951475217,226.83858635511032,18.26972658429218,0.9391743336615044,60.04524396440019,normal,11,0,0,-0.08933036509729675,-0.021100285457992585,0,normal,0.10949156433343887,0.5474578142166138,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 11:45:00,SM_0089,residentiel,zone_B,4.274104411378171,234.04890195252096,18.261587111590952,0.897588921690324,60.1086172259445,normal,11,0,0,0.12982545990295424,0.03132642889705606,0,normal,0.1679212749004364,0.8396063446998596,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 12:00:00,SM_0089,residentiel,zone_B,4.323319783923264,233.4492539202122,18.519312918433567,0.8987392308991291,60.41436867079874,normal,12,0,0,0.049215372545092784,0.01151478012892615,0,normal,0.09395653009414673,0.46978265047073364,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 12:15:00,SM_0089,residentiel,zone_B,3.983765173828981,226.6286775915824,17.578380707000818,0.8525613649970156,60.094631366783,normal,12,0,0,-0.3395546100942828,-0.07854024848149188,0,normal,0.10594568401575089,0.5297284126281738,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 12:30:00,SM_0089,residentiel,zone_B,4.129656642961184,227.27863415974852,18.170016984784194,0.8694017960284941,59.79610204576639,normal,12,0,0,0.14589146913220263,0.03662150321776614,0,normal,0.1006353497505188,0.503176748752594,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 12:45:00,SM_0089,residentiel,zone_B,4.1496275568398175,229.88283143251257,18.05105466546351,0.8993301174048867,59.996592064400375,normal,12,0,0,0.019970913878633922,0.004835974417551903,0,normal,0.12759609520435333,0.6379804611206055,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 13:00:00,SM_0089,residentiel,zone_B,4.455646649593453,243.65021527543635,18.287062232046587,0.8508370770021898,60.42336617212507,normal,13,0,0,0.30601909275363504,0.07374615879664304,0,normal,0.11215606331825256,0.4420827627182007,0.11869752413422915,0.0,0.0,0.0,0.0,0.0
2026-05-11 13:15:00,SM_0089,residentiel,zone_B,3.8491410236747443,226.79477159995244,16.97191252038348,0.9248773696200651,60.15436641971414,normal,13,0,0,-0.6065056259187083,-0.13612067419530405,0,normal,0.14852260053157806,0.7426129579544067,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 13:30:00,SM_0089,residentiel,zone_B,4.548041988140329,229.98577480385723,19.77531867794482,0.9243708800261027,60.03624070125638,normal,13,0,0,0.6989009644655848,0.181573228979371,0,normal,0.14663149416446686,0.7331574559211731,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 13:45:00,SM_0089,residentiel,zone_B,3.9673626816659455,238.93709920464585,16.60421380719937,0.928156944042519,59.66734777894109,normal,13,0,0,-0.5806793064743836,-0.1276767690334848,0,normal,0.15285156667232513,0.7642578482627869,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 14:00:00,SM_0089,residentiel,zone_B,4.249145376169611,227.54899133428594,18.673540810942594,0.9367412644342725,60.2162126074707,normal,14,0,0,0.2817826945036659,0.07102519157269027,0,normal,0.1379081904888153,0.6895409226417542,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 14:15:00,SM_0089,residentiel,zone_B,4.154761155858756,227.14211582692553,18.29146101212045,0.8672478199792003,60.18639888838083,normal,14,0,0,-0.09438422031085558,-0.02221251850788364,0,normal,0.061811815947294235,0.3090590834617615,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 14:30:00,SM_0089,residentiel,zone_B,3.5096123315465504,235.24545735672467,14.918937738400606,0.9164065032427519,60.15007108142439,normal,14,0,0,-0.6451488243122054,-0.15527940117627737,0,normal,0.11668805032968521,0.5834402441978455,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 14:45:00,SM_0089,residentiel,zone_B,4.293401841759468,223.6037074296004,19.200942109205442,0.8521223232918399,60.229472795088995,normal,14,0,0,0.7837895102129173,0.22332652047285562,0,normal,0.08143504709005356,0.4071752429008484,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 15:00:00,SM_0089,residentiel,zone_B,4.054836046004723,235.63550370215464,17.20808614278293,0.8961763217868056,59.84445164480483,normal,15,0,0,-0.23856579575474512,-0.05556568067641654,0,normal,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 15:15:00,SM_0089,residentiel,zone_B,4.341655518916921,229.87866789279468,18.886726457548807,0.8623398848396477,60.08777932332069,normal,15,0,0,0.28681947291219867,0.07073515911816086,0,normal,0.06419698894023895,0.32098492980003357,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 15:30:00,SM_0089,residentiel,zone_B,4.134564925659188,234.83617500158857,17.606167046585643,0.8937339919896252,60.160510247266494,normal,15,0,0,-0.2070905932577336,-0.047698531667338506,0,normal,0.09522026032209396,0.476101279258728,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 15:45:00,SM_0089,residentiel,zone_B,3.916091417826072,236.78517130486603,16.538583882788927,0.8584453283996921,59.73410273892947,normal,15,0,0,-0.21847350783311548,-0.052840749090010575,0,normal,0.08326747268438339,0.41633734107017517,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 16:00:00,SM_0089,residentiel,zone_B,4.061110242875882,213.71633752132868,19.002338754146894,0.8615693392853929,59.64798501385021,normal,16,0,0,0.14501882504981012,0.03703152188676784,0,normal,0.14056912064552307,0.5612485408782959,0.14159706503192449,0.0,0.0,0.0,0.0,0.0
2026-05-11 16:15:00,SM_0089,residentiel,zone_B,4.290130791547798,232.14955410456182,18.480030289506793,0.8845687467585045,59.93205064509437,normal,16,0,0,0.22902054867191612,0.056393580812948985,0,normal,0.07299692928791046,0.3649846315383911,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 16:30:00,SM_0089,residentiel,zone_B,4.2957668786889185,224.3048650260743,19.151465476192666,0.942233786881782,60.07141567316197,normal,16,0,0,0.005636087141120072,0.0013137331738752867,0,normal,0.14932933449745178,0.7466466426849365,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 16:45:00,SM_0089,residentiel,zone_B,3.9265440484880427,236.06050364640072,16.63363412275729,0.8784525508920472,60.093036843804704,normal,16,0,0,-0.36922283020087576,-0.08595038805121658,0,normal,0.09069202840328217,0.45346012711524963,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 17:00:00,SM_0089,residentiel,zone_B,4.440569039069338,226.6337104365897,19.593594573883014,0.9200504086011245,60.095427041868085,normal,17,0,0,0.5140249905812952,0.1309102824860009,0,normal,0.08571353554725647,0.42856767773628235,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 17:15:00,SM_0089,residentiel,zone_B,4.319027791623349,232.91242315582588,18.543569866746786,0.9418241858369499,59.76429074057618,normal,17,0,0,-0.12154124744598871,-0.027370646954621325,0,normal,0.08801313489675522,0.4400656521320343,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 17:30:00,SM_0089,residentiel,zone_B,4.1144017887115085,234.95127951391962,17.51172326970772,0.8588588965759196,59.684416835762306,normal,17,0,0,-0.20462600291184074,-0.04737779259228381,0,normal,0.10401802510023117,0.5200901031494141,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 17:45:00,SM_0089,residentiel,zone_B,4.119037751882027,233.9300833301078,17.60798651137782,0.9268436291454969,60.008828938651135,normal,17,0,0,0.004635963170518842,0.0011267648150548037,0,normal,0.11033665388822556,0.551683247089386,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 18:00:00,SM_0089,residentiel,zone_B,4.48875052715028,227.99521520138325,19.687915481846687,0.8896580794992093,59.91632934340549,normal,18,0,0,0.36971277526825297,0.08975707374843256,0,normal,0.09098880738019943,0.45494401454925537,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 18:15:00,SM_0089,residentiel,zone_B,4.205578017082341,225.95656532942672,18.612329369367703,0.8778420515598739,59.714239968120935,normal,18,0,0,-0.2831725100679394,-0.06308492939297161,0,normal,0.1735694855451584,0.8678474426269531,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 18:30:00,SM_0089,residentiel,zone_B,4.395727912709982,231.07126746716935,19.023256162017322,0.9364028226124808,60.11838386753508,normal,18,0,0,0.19014989562764129,0.045213736341422006,0,normal,0.10765675455331802,0.5382837653160095,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 18:45:00,SM_0089,residentiel,zone_B,3.6450691562946713,232.81646892602487,15.656405979822914,0.8562620590226653,59.91052645723288,normal,18,0,0,-0.7506587564153109,-0.17077006842139308,0,normal,0.1502179354429245,0.7510896921157837,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 19:00:00,SM_0089,residentiel,zone_B,3.880823005668864,230.75746494940648,16.81775714826705,0.9116433222551062,59.85709289249577,normal,19,0,0,0.23575384937419264,0.0646774695528256,0,normal,0.14776171743869781,0.7388085722923279,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 19:15:00,SM_0089,residentiel,zone_B,3.708367148116935,225.52515183767645,16.44325308241478,0.8708899868412512,60.015460110254054,normal,19,0,0,-0.17245585755192883,-0.04443796001518652,0,normal,0.1455312818288803,0.7276564240455627,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 19:30:00,SM_0089,residentiel,zone_B,4.2055939416986865,226.89572312852297,18.535360136852237,0.8537958388692728,59.871882647940524,normal,19,0,0,0.49722679358175137,0.1340824070869675,0,normal,0.09367944300174713,0.46839720010757446,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 19:45:00,SM_0089,residentiel,zone_B,4.093610660763881,228.41828217308935,17.921554359917,0.8817509047283534,59.35053519339285,normal,19,0,0,-0.11198328093480558,-0.026627221383521027,0,normal,0.15493328869342804,0.5504692196846008,0.0,0.0,0.0,0.29892961321429823,0.0,0.0
2026-05-11 20:00:00,SM_0089,residentiel,zone_B,4.039856769870196,235.8987639657245,17.125383371899215,0.8683933335458263,59.72147907800134,normal,20,0,0,-0.05375389089368454,-0.013131168386114611,0,normal,0.09292992949485779,0.46464964747428894,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 20:15:00,SM_0089,residentiel,zone_B,4.275458869804741,229.3364129829933,18.642738910029923,0.940619406003663,59.53512039043461,normal,20,0,0,0.23560209993454428,0.058319419067452305,0,normal,0.1174730658531189,0.5873653292655945,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 20:30:00,SM_0089,residentiel,zone_B,4.271100653676274,233.59025023004,18.28458443565212,0.9043872972740347,60.21269982666628,normal,20,0,0,-0.004358216128466985,-0.0010193563454081733,0,normal,0.07577928155660629,0.37889641523361206,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 20:45:00,SM_0089,residentiel,zone_B,3.9937621660198896,222.07878234169098,17.983537751369138,0.9104891886932384,60.13049629952136,normal,20,0,0,-0.277338487656384,-0.06493372789462826,0,normal,0.08935768902301788,0.4467884302139282,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 21:00:00,SM_0089,residentiel,zone_B,4.365114875944286,234.7906988682105,18.591515324013972,0.9266114118144991,59.47435504666216,normal,21,0,0,0.3713527099243965,0.09298318089243662,0,normal,0.11534441262483597,0.5382546186447144,0.0,0.0,0.0,0.051289906675677344,0.0,0.0
2026-05-11 21:15:00,SM_0089,residentiel,zone_B,3.8475981454422805,231.262564539043,16.637358290613903,0.8543543208671239,60.031440988092186,normal,21,0,0,-0.5175167305020056,-0.1185574137702512,0,normal,0.10823961347341537,0.5411980748176575,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 21:30:00,SM_0089,residentiel,zone_B,3.9128606233395002,237.44961588748538,16.478698475526677,0.9284265977901426,60.24062830411145,normal,21,0,0,0.06526247789721973,0.016961874767126295,0,normal,0.078284353017807,0.39142176508903503,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 21:45:00,SM_0089,residentiel,zone_B,4.3094139203539275,224.52836977314573,19.193182245557576,0.9053190756347065,60.163259735210254,normal,21,0,0,0.3965532970144272,0.10134613398930159,0,normal,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 22:00:00,SM_0089,residentiel,zone_B,3.9787000376283483,231.76604414655972,17.166880732159257,0.8946939396851535,60.040848434625275,normal,22,0,0,-0.3307138827255791,-0.07674219484082834,0,normal,0.07686027139425278,0.3843013644218445,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 22:15:00,SM_0089,residentiel,zone_B,4.102876442526794,229.34480896972184,17.88955442662082,0.8701996312535821,59.94459571145274,normal,22,0,0,0.12417640489844572,0.03121029575591372,0,normal,0.08382787555456161,0.4191393554210663,0.0,0.0,0.0,0.0,0.0,0.0
2026-05-11 22:30:00,SM_0089,residentiel,zone_B,3.9691807390980447,233.61298013361866,16.990411820558123,0.9498673730841423,60.1706996022753,normal,22,0,0,-0.13369570342874937,-0.03258584685684851,0,normal,0.18429018557071686,0.9214509129524231,0.0,0.0,0.0,0.0,0.0,0.0
