index,is_anomaly,anomaly_type,total_score,confidence,reconstruction_score,voltage_score,consumption_score,power_factor_score,frequency_score,temporal_score,rate_change_score
22,False,normal,0.10463301092386246,0.8953669667243958,0.5231650471687317,0.0,0.0,0.0,0.0,0.0,0.0
23,False,normal,0.08916126936674118,0.9108387231826782,0.4458063542842865,0.0,0.0,0.0,0.0,0.0,0.0
24,False,normal,0.10148736089468002,0.8985126614570618,0.5074368119239807,0.0,0.0,0.0,0.0,0.0,0.0
25,False,normal,0.08826171606779099,0.9117382764816284,0.4413085877895355,0.0,0.0,0.0,0.0,0.0,0.0
26,False,normal,0.12764787673950195,0.872352123260498,0.6382393836975098,0.0,0.0,0.0,0.0,0.0,0.0
27,False,normal,0.10057568550109863,0.8994243144989014,0.5028784275054932,0.0,0.0,0.0,0.0,0.0,0.0
28,False,normal,0.14461539685726166,0.8553845882415771,0.7230769395828247,0.0,0.0,0.0,0.0,0.0,0.0
29,False,normal,0.09705207496881485,0.9029479026794434,0.48526036739349365,0.0,0.0,0.0,0.0,0.0,0.0
30,False,normal,0.09830325841903687,0.9016967415809631,0.4915162920951843,0.0,0.0,0.0,0.0,0.0,0.0
31,False,normal,0.15555183589458466,0.8444481492042542,0.7777591347694397,0.0,0.0,0.0,0.0,0.0,0.0
32,False,normal,0.09438388049602509,0.9056161046028137,0.47191938757896423,0.0,0.0,0.0,0.0,0.0,0.0
33,False,normal,0.10599539428949356,0.8940045833587646,0.5299769639968872,0.0,0.0,0.0,0.0,0.0,0.0
34,False,normal,0.11418601125478745,0.8858140110969543,0.5709300637245178,0.0,0.0,0.0,0.0,0.0,0.0
35,False,normal,0.09219328314065933,0.9078066945075989,0.46096640825271606,0.0,0.0,0.0,0.0,0.0,0.0
36,False,normal,0.07350853830575943,0.9264914393424988,0.36754268407821655,0.0,0.0,0.0,0.0,0.0,0.0
37,False,normal,0.11722564697265625,0.8827743530273438,0.5861282348632812,0.0,0.0,0.0,0.0,0.0,0.0
38,False,normal,0.08808565139770508,0.9119143486022949,0.4404282569885254,0.0,0.0,0.0,0.0,0.0,0.0
39,False,normal,0.12844116985797882,0.8715588450431824,0.6287557482719421,0.0,0.0,0.0,0.017933403011923588,0.0,0.0
40,False,normal,0.08957511186599731,0.9104248881340027,0.4478755593299866,0.0,0.0,0.0,0.0,0.0,0.0
41,False,normal,0.0918542742729187,0.9081457257270813,0.4592713713645935,0.0,0.0,0.0,0.0,0.0,0.0
42,False,normal,0.15138942003250122,0.8486105799674988,0.7569471001625061,0.0,0.0,0.0,0.0,0.0,0.0
43,False,normal,0.10641486942768097,0.8935851454734802,0.5320743322372437,0.0,0.0,0.0,0.0,0.0,0.0
44,False,normal,0.11780788749456406,0.8821921348571777,0.5890394449234009,0.0,0.0,0.0,0.0,0.0,0.0
45,False,normal,0.08029992878437042,0.9197000861167908,0.4014996290206909,0.0,0.0,0.0,0.0,0.0,0.0
46,False,normal,0.06654569506645203,0.9334542751312256,0.33272847533226013,0.0,0.0,0.0,0.0,0.0,0.0
47,False,normal,0.09180242568254471,0.9081975817680359,0.45901212096214294,0.0,0.0,0.0,0.0,0.0,0.0
48,False,normal,0.09511982649564743,0.904880166053772,0.47559911012649536,0.0,0.0,0.0,0.0,0.0,0.0
49,False,normal,0.10949156433343887,0.8905084133148193,0.5474578142166138,0.0,0.0,0.0,0.0,0.0,0.0
50,False,normal,0.1679212749004364,0.8320786952972412,0.8396063446998596,0.0,0.0,0.0,0.0,0.0,0.0
51,False,normal,0.09395653009414673,0.9060434699058533,0.46978265047073364,0.0,0.0,0.0,0.0,0.0,0.0
52,False,normal,0.10594568401575089,0.8940542936325073,0.5297284126281738,0.0,0.0,0.0,0.0,0.0,0.0
53,False,normal,0.1006353497505188,0.8993646502494812,0.503176748752594,0.0,0.0,0.0,0.0,0.0,0.0
54,False,normal,0.12759609520435333,0.8724039196968079,0.6379804611206055,0.0,0.0,0.0,0.0,0.0,0.0
55,False,normal,0.11215606331825256,0.8878439664840698,0.4420827627182007,0.11869752413422915,0.0,0.0,0.0,0.0,0.0
56,False,normal,0.14852260053157806,0.8514773845672607,0.7426129579544067,0.0,0.0,0.0,0.0,0.0,0.0
57,False,normal,0.14663149416446686,0.8533685207366943,0.7331574559211731,0.0,0.0,0.0,0.0,0.0,0.0
58,False,normal,0.15285156667232513,0.8471484184265137,0.7642578482627869,0.0,0.0,0.0,0.0,0.0,0.0
59,False,normal,0.1379081904888153,0.8620917797088623,0.6895409226417542,0.0,0.0,0.0,0.0,0.0,0.0
60,False,normal,0.061811815947294235,0.9381881952285767,0.3090590834617615,0.0,0.0,0.0,0.0,0.0,0.0
61,False,normal,0.11668805032968521,0.883311927318573,0.5834402441978455,0.0,0.0,0.0,0.0,0.0,0.0
62,False,normal,0.08143504709005356,0.9185649752616882,0.4071752429008484,0.0,0.0,0.0,0.0,0.0,0.0
63,False,normal,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
64,False,normal,0.06419698894023895,0.9358029961585999,0.32098492980003357,0.0,0.0,0.0,0.0,0.0,0.0
65,False,normal,0.09522026032209396,0.9047797322273254,0.476101279258728,0.0,0.0,0.0,0.0,0.0,0.0
66,False,normal,0.08326747268438339,0.9167325496673584,0.41633734107017517,0.0,0.0,0.0,0.0,0.0,0.0
67,False,normal,0.14056912064552307,0.8594309091567993,0.5612485408782959,0.14159706503192449,0.0,0.0,0.0,0.0,0.0
68,False,normal,0.07299692928791046,0.9270030856132507,0.3649846315383911,0.0,0.0,0.0,0.0,0.0,0.0
69,False,normal,0.14932933449745178,0.8506706953048706,0.7466466426849365,0.0,0.0,0.0,0.0,0.0,0.0
70,False,normal,0.09069202840328217,0.9093079566955566,0.45346012711524963,0.0,0.0,0.0,0.0,0.0,0.0
71,False,normal,0.08571353554725647,0.9142864942550659,0.42856767773628235,0.0,0.0,0.0,0.0,0.0,0.0
72,False,normal,0.08801313489675522,0.9119868874549866,0.4400656521320343,0.0,0.0,0.0,0.0,0.0,0.0
73,False,normal,0.10401802510023117,0.8959819674491882,0.5200901031494141,0.0,0.0,0.0,0.0,0.0,0.0
74,False,normal,0.11033665388822556,0.8896633386611938,0.551683247089386,0.0,0.0,0.0,0.0,0.0,0.0
75,False,normal,0.09098880738019943,0.90901118516922,0.45494401454925537,0.0,0.0,0.0,0.0,0.0,0.0
76,False,normal,0.1735694855451584,0.8264304995536804,0.8678474426269531,0.0,0.0,0.0,0.0,0.0,0.0
77,False,normal,0.10765675455331802,0.8923432230949402,0.5382837653160095,0.0,0.0,0.0,0.0,0.0,0.0
78,False,normal,0.1502179354429245,0.8497820496559143,0.7510896921157837,0.0,0.0,0.0,0.0,0.0,0.0
79,False,normal,0.14776171743869781,0.8522382974624634,0.7388085722923279,0.0,0.0,0.0,0.0,0.0,0.0
80,False,normal,0.1455312818288803,0.8544687032699585,0.7276564240455627,0.0,0.0,0.0,0.0,0.0,0.0
81,False,normal,0.09367944300174713,0.9063205718994141,0.46839720010757446,0.0,0.0,0.0,0.0,0.0,0.0
82,False,normal,0.15493328869342804,0.8450667262077332,0.5504692196846008,0.0,0.0,0.0,0.29892961321429823,0.0,0.0
83,False,normal,0.09292992949485779,0.9070700407028198,0.46464964747428894,0.0,0.0,0.0,0.0,0.0,0.0
84,False,normal,0.1174730658531189,0.8825269341468811,0.5873653292655945,0.0,0.0,0.0,0.0,0.0,0.0
85,False,normal,0.07577928155660629,0.9242207407951355,0.37889641523361206,0.0,0.0,0.0,0.0,0.0,0.0
86,False,normal,0.08935768902301788,0.9106423258781433,0.4467884302139282,0.0,0.0,0.0,0.0,0.0,0.0
87,False,normal,0.11534441262483597,0.8846555948257446,0.5382546186447144,0.0,0.0,0.0,0.051289906675677344,0.0,0.0
88,False,normal,0.10823961347341537,0.8917604088783264,0.5411980748176575,0.0,0.0,0.0,0.0,0.0,0.0
89,False,normal,0.078284353017807,0.9217156171798706,0.39142176508903503,0.0,0.0,0.0,0.0,0.0,0.0
90,False,normal,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
91,False,normal,0.07686027139425278,0.923139750957489,0.3843013644218445,0.0,0.0,0.0,0.0,0.0,0.0
92,False,normal,0.08382787555456161,0.9161721467971802,0.4191393554210663,0.0,0.0,0.0,0.0,0.0,0.0
93,False,normal,0.18429018557071686,0.8157098293304443,0.9214509129524231,0.0,0.0,0.0,0.0,0.0,0.0
94,False,normal,0.13938884437084198,0.8606111407279968,0.6969441771507263,0.0,0.0,0.0,0.0,0.0,0.0
95,False,normal,0.16700692474842072,0.8329930901527405,0.8350346088409424,0.0,0.0,0.0,0.0,0.0,0.0
96,False,normal,0.0813775509595871,0.9186224341392517,0.4068877398967743,0.0,0.0,0.0,0.0,0.0,0.0
97,False,normal,0.11350619792938232,0.8864938020706177,0.5675309896469116,0.0,0.0,0.0,0.0,0.0,0.0
98,False,normal,0.092164047062397,0.9078359603881836,0.4608202278614044,0.0,0.0,0.0,0.0,0.0,0.0
99,False,normal,0.12594760954380035,0.8740524053573608,0.6297380328178406,0.0,0.0,0.0,0.0,0.0,0.0
100,False,normal,0.10502254217863083,0.8949774503707886,0.5251126885414124,0.0,0.0,0.0,0.0,0.0,0.0
101,False,normal,0.08941743522882462,0.9105825424194336,0.4470871686935425,0.0,0.0,0.0,0.0,0.0,0.0
102,False,normal,0.10401444882154465,0.8959855437278748,0.5200722217559814,0.0,0.0,0.0,0.0,0.0,0.0
103,False,normal,0.12595081329345703,0.874049186706543,0.6297540664672852,0.0,0.0,0.0,0.0,0.0,0.0
104,False,normal,0.08492598682641983,0.9150739908218384,0.42462992668151855,0.0,0.0,0.0,0.0,0.0,0.0
105,False,normal,0.09966946393251419,0.9003305435180664,0.49834731221199036,0.0,0.0,0.0,0.0,0.0,0.0
106,False,normal,0.07085015624761581,0.929149866104126,0.3542507588863373,0.0,0.0,0.0,0.0,0.0,0.0
107,False,normal,0.11845051497220993,0.8815494775772095,0.5922525525093079,0.0,0.0,0.0,0.0,0.0,0.0
108,False,normal,0.15334413945674896,0.8466558456420898,0.7667206525802612,0.0,0.0,0.0,0.0,0.0,0.0
109,False,normal,0.0922994464635849,0.9077005386352539,0.4614972174167633,0.0,0.0,0.0,0.0,0.0,0.0
110,False,normal,0.0848359763622284,0.9151639938354492,0.42417988181114197,0.0,0.0,0.0,0.0,0.0,0.0
111,False,normal,0.1318453550338745,0.8681546449661255,0.6592267751693726,0.0,0.0,0.0,0.0,0.0,0.0
112,False,normal,0.06886716932058334,0.9311328530311584,0.3443358242511749,0.0,0.0,0.0,0.0,0.0,0.0
113,False,normal,0.11525757610797882,0.8847424387931824,0.5762878656387329,0.0,0.0,0.0,0.0,0.0,0.0
114,False,normal,0.138916015625,0.861083984375,0.694580078125,0.0,0.0,0.0,0.0,0.0,0.0
115,False,normal,0.12967467308044434,0.8703253269195557,0.6483733654022217,0.0,0.0,0.0,0.0,0.0,0.0
116,False,normal,0.11253710091114044,0.8874629139900208,0.562685489654541,0.0,0.0,0.0,0.0,0.0,0.0
117,False,normal,0.09989742934703827,0.9001025557518005,0.49948713183403015,0.0,0.0,0.0,0.0,0.0,0.0
118,False,normal,0.10868968069553375,0.8913103342056274,0.4334091246128082,0.11003926265144034,0.0,0.0,0.0,0.0,0.0
119,False,normal,0.10570269823074341,0.8942973017692566,0.528513491153717,0.0,0.0,0.0,0.0,0.0,0.0
120,False,normal,0.07001768052577972,0.9299823045730591,0.3500883877277374,0.0,0.0,0.0,0.0,0.0,0.0
121,False,normal,0.07873018085956573,0.9212698340415955,0.3936508893966675,0.0,0.0,0.0,0.0,0.0,0.0
122,False,normal,0.07417633384466171,0.9258236885070801,0.3708816468715668,0.0,0.0,0.0,0.0,0.0,0.0
123,False,normal,0.12674252688884735,0.8732574582099915,0.6337125897407532,0.0,0.0,0.0,0.0,0.0,0.0
124,False,normal,0.09749796241521835,0.9025020599365234,0.48748978972435,0.0,0.0,0.0,0.0,0.0,0.0
125,False,normal,0.0778021439909935,0.9221978783607483,0.3890106976032257,0.0,0.0,0.0,0.0,0.0,0.0
126,False,normal,0.08094444870948792,0.9190555810928345,0.4047222435474396,0.0,0.0,0.0,0.0,0.0,0.0
127,False,normal,0.19316953420639038,0.8068304657936096,0.7158476710319519,0.0,0.0,0.0,0.0,0.0,1.0
128,False,normal,0.12992820143699646,0.8700717687606812,0.6496409773826599,0.0,0.0,0.0,0.0,0.0,0.0
129,False,normal,0.07140140235424042,0.9285985827445984,0.3570069968700409,0.0,0.0,0.0,0.0,0.0,0.0
130,False,normal,0.08317599445581436,0.9168239831924438,0.4158799648284912,0.0,0.0,0.0,0.0,0.0,0.0
131,False,normal,0.1105218157172203,0.8894782066345215,0.5526090860366821,0.0,0.0,0.0,0.0,0.0,0.0
132,False,normal,0.16899408400058746,0.8310059309005737,0.8449704051017761,0.0,0.0,0.0,0.0,0.0,0.0
133,False,normal,0.11082369089126587,0.8891763091087341,0.5541184544563293,0.0,0.0,0.0,0.0,0.0,0.0
134,False,normal,0.14758270978927612,0.8524172902107239,0.7379135489463806,0.0,0.0,0.0,0.0,0.0,0.0
135,False,normal,0.07559724152088165,0.9244027733802795,0.37798619270324707,0.0,0.0,0.0,0.0,0.0,0.0
136,False,normal,0.06864143908023834,0.9313585758209229,0.3432071805000305,0.0,0.0,0.0,0.0,0.0,0.0
137,False,normal,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
138,False,normal,0.0775514468550682,0.9224485754966736,0.38775721192359924,0.0,0.0,0.0,0.0,0.0,0.0
139,False,normal,0.11855247616767883,0.8814475536346436,0.34276238083839417,0.0,0.0,0.0,0.0,0.0,1.0
140,False,normal,0.17776821553707123,0.8222317695617676,0.7607500553131104,0.0,0.0,0.0,0.0,0.0,0.5123638031275426
141,False,normal,0.0837809294462204,0.9162190556526184,0.4189046323299408,0.0,0.0,0.0,0.0,0.0,0.0
142,False,normal,0.09149973094463348,0.9085002541542053,0.4574986398220062,0.0,0.0,0.0,0.0,0.0,0.0
143,False,normal,0.10784635692834854,0.8921536207199097,0.5392317771911621,0.0,0.0,0.0,0.0,0.0,0.0
144,False,normal,0.1721828430891037,0.8278171420097351,0.8609142303466797,0.0,0.0,0.0,0.0,0.0,0.0
145,False,normal,0.08559800684452057,0.9144020080566406,0.42799001932144165,0.0,0.0,0.0,0.0,0.0,0.0
146,False,normal,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
147,False,normal,0.16303661465644836,0.836963415145874,0.8151830434799194,0.0,0.0,0.0,0.0,0.0,0.0
148,False,normal,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
149,False,normal,0.0905914232134819,0.9094085693359375,0.4529570937156677,0.0,0.0,0.0,0.0,0.0,0.0
150,False,normal,0.08747556060552597,0.9125244617462158,0.43737778067588806,0.0,0.0,0.0,0.0,0.0,0.0
151,False,normal,0.08073869347572327,0.9192613363265991,0.40369346737861633,0.0,0.0,0.0,0.0,0.0,0.0
152,False,normal,0.08447196334600449,0.9155280590057373,0.42235979437828064,0.0,0.0,0.0,0.0,0.0,0.0
153,False,normal,0.1420804262161255,0.8579195737838745,0.5899543762207031,0.1204477860008751,0.0,0.0,0.0,0.0,0.0
154,False,normal,0.06429877132177353,0.9357012510299683,0.32149386405944824,0.0,0.0,0.0,0.0,0.0,0.0
155,False,normal,0.12336718291044235,0.876632809638977,0.61683589220047,0.0,0.0,0.0,0.0,0.0,0.0
156,False,normal,0.10372970253229141,0.8962702751159668,0.5186485052108765,0.0,0.0,0.0,0.0,0.0,0.0
157,False,normal,0.18160657584667206,0.8183934092521667,0.7461365461349487,0.0,0.0,0.0,0.0,0.0,0.6475853726337156
158,False,normal,0.07983758300542831,0.9201624393463135,0.3991878926753998,0.0,0.0,0.0,0.0,0.0,0.0
159,False,normal,0.08833860605955124,0.9116613864898682,0.4416930079460144,0.0,0.0,0.0,0.0,0.0,0.0
160,False,normal,0.07696480304002762,0.923035204410553,0.3848240077495575,0.0,0.0,0.0,0.0,0.0,0.0
161,False,normal,0.10012871026992798,0.899871289730072,0.5006435513496399,0.0,0.0,0.0,0.0,0.0,0.0
162,False,normal,0.07327328622341156,0.9267266988754272,0.3663664162158966,0.0,0.0,0.0,0.0,0.0,0.0
163,False,normal,0.10104971379041672,0.8989502787590027,0.5052485466003418,0.0,0.0,0.0,0.0,0.0,0.0
164,False,normal,0.08230595290660858,0.9176940321922302,0.4115297496318817,0.0,0.0,0.0,0.0,0.0,0.0
165,False,normal,0.17493906617164612,0.8250609636306763,0.8746953010559082,0.0,0.0,0.0,0.0,0.0,0.0
166,False,normal,0.18218135833740234,0.8178186416625977,0.9109067916870117,0.0,0.0,0.0,0.0,0.0,0.0
167,False,normal,0.15816202759742737,0.841838002204895,0.5408101081848145,0.0,0.0,0.0,0.0,0.0,1.0
168,False,normal,0.11934087425470352,0.8806591033935547,0.596704363822937,0.0,0.0,0.0,0.0,0.0,0.0
169,False,normal,0.08240454643964767,0.9175954461097717,0.41202273964881897,0.0,0.0,0.0,0.0,0.0,0.0
170,False,normal,0.09790051728487015,0.9020994901657104,0.48950257897377014,0.0,0.0,0.0,0.0,0.0,0.0
171,False,normal,0.19821448624134064,0.8017855286598206,0.991072416305542,0.0,0.0,0.0,0.0,0.0,0.0
172,False,normal,0.08829443156719208,0.9117055535316467,0.4414721429347992,0.0,0.0,0.0,0.0,0.0,0.0
173,False,normal,0.0780542716383934,0.9219457507133484,0.3902713358402252,0.0,0.0,0.0,0.0,0.0,0.0
174,False,normal,0.18158148229122162,0.8184185028076172,0.9079073667526245,0.0,0.0,0.0,0.0,0.0,0.0
175,False,normal,0.08608247339725494,0.9139175415039062,0.4304123520851135,0.0,0.0,0.0,0.0,0.0,0.0
176,False,normal,0.12683506309986115,0.8731649518013,0.6341753005981445,0.0,0.0,0.0,0.0,0.0,0.0
177,False,normal,0.1095254048705101,0.8904746174812317,0.5476270318031311,0.0,0.0,0.0,0.0,0.0,0.0
178,False,normal,0.07436686009168625,0.9256331324577332,0.37183427810668945,0.0,0.0,0.0,0.0,0.0,0.0
179,False,normal,0.14169789850711823,0.858302116394043,0.7084894776344299,0.0,0.0,0.0,0.0,0.0,0.0
180,False,normal,0.06855236738920212,0.9314476251602173,0.3427618145942688,0.0,0.0,0.0,0.0,0.0,0.0
181,False,normal,0.10146681219339371,0.8985331654548645,0.5073340535163879,0.0,0.0,0.0,0.0,0.0,0.0
182,False,normal,0.10196828097105026,0.8980317115783691,0.5098413825035095,0.0,0.0,0.0,0.0,0.0,0.0
183,False,normal,0.17935413122177124,0.8206458687782288,0.8967706561088562,0.0,0.0,0.0,0.0,0.0,0.0
184,False,normal,0.18300466239452362,0.8169953227043152,0.9150232672691345,0.0,0.0,0.0,0.0,0.0,0.0
185,False,normal,0.08027013391256332,0.9197298884391785,0.40135064721107483,0.0,0.0,0.0,0.0,0.0,0.0
186,False,normal,0.10764782875776291,0.8923521637916565,0.5382391214370728,0.0,0.0,0.0,0.0,0.0,0.0
187,False,normal,0.11559078842401505,0.8844091892242432,0.5779539346694946,0.0,0.0,0.0,0.0,0.0,0.0
188,False,normal,0.09652247279882431,0.9034775495529175,0.48261237144470215,0.0,0.0,0.0,0.0,0.0,0.0
189,False,normal,0.16844159364700317,0.8315584063529968,0.8422079682350159,0.0,0.0,0.0,0.0,0.0,0.0
190,False,normal,0.09659203141927719,0.9034079909324646,0.48296013474464417,0.0,0.0,0.0,0.0,0.0,0.0
191,False,normal,0.0828063115477562,0.9171937108039856,0.4140315651893616,0.0,0.0,0.0,0.0,0.0,0.0
192,False,normal,0.10960816591978073,0.8903918266296387,0.5480408072471619,0.0,0.0,0.0,0.0,0.0,0.0
193,False,normal,0.146327942609787,0.8536720275878906,0.7316396832466125,0.0,0.0,0.0,0.0,0.0,0.0
194,False,normal,0.0846041887998581,0.9153957962989807,0.4230209290981293,0.0,0.0,0.0,0.0,0.0,0.0
195,False,normal,0.10725688934326172,0.8927431106567383,0.5362844467163086,0.0,0.0,0.0,0.0,0.0,0.0
196,False,normal,0.08793261647224426,0.9120674133300781,0.4396630823612213,0.0,0.0,0.0,0.0,0.0,0.0
197,False,normal,0.16281364858150482,0.837186336517334,0.8140682578086853,0.0,0.0,0.0,0.0,0.0,0.0
198,False,normal,0.15377819538116455,0.8462218046188354,0.7688909769058228,0.0,0.0,0.0,0.0,0.0,0.0
199,False,normal,0.10201936960220337,0.8979806303977966,0.5100968480110168,0.0,0.0,0.0,0.0,0.0,0.0
200,False,normal,0.08640818297863007,0.9135918021202087,0.43204089999198914,0.0,0.0,0.0,0.0,0.0,0.0
201,False,normal,0.08645638078451157,0.9135436415672302,0.43228188157081604,0.0,0.0,0.0,0.0,0.0,0.0
202,False,normal,0.11332722008228302,0.8866727948188782,0.5666360855102539,0.0,0.0,0.0,0.0,0.0,0.0
203,False,normal,0.10158486664295197,0.8984151482582092,0.5079243183135986,0.0,0.0,0.0,0.0,0.0,0.0
204,False,normal,0.1009230986237526,0.8990768790245056,0.5046154856681824,0.0,0.0,0.0,0.0,0.0,0.0
205,False,normal,0.08863174915313721,0.9113682508468628,0.44315874576568604,0.0,0.0,0.0,0.0,0.0,0.0
206,False,normal,0.05960928276181221,0.9403907060623169,0.29804641008377075,0.0,0.0,0.0,0.0,0.0,0.0
207,False,normal,0.09682780504226685,0.9031721949577332,0.48413902521133423,0.0,0.0,0.0,0.0,0.0,0.0
208,False,normal,0.0732385441660881,0.9267614483833313,0.3661927282810211,0.0,0.0,0.0,0.0,0.0,0.0
209,False,normal,0.09490711241960526,0.9050928950309753,0.4745355546474457,0.0,0.0,0.0,0.0,0.0,0.0
210,False,normal,0.1425950676202774,0.8574049472808838,0.7129753232002258,0.0,0.0,0.0,0.0,0.0,0.0
211,False,normal,0.07260534912347794,0.9273946285247803,0.3630267381668091,0.0,0.0,0.0,0.0,0.0,0.0
212,False,normal,0.11846233904361725,0.881537675857544,0.592311680316925,0.0,0.0,0.0,0.0,0.0,0.0
213,False,normal,0.0727243646979332,0.9272756576538086,0.3636218011379242,0.0,0.0,0.0,0.0,0.0,0.0
214,False,normal,0.07489810138940811,0.9251018762588501,0.37449049949645996,0.0,0.0,0.0,0.0,0.0,0.0
215,False,normal,0.062117088586091995,0.9378829002380371,0.3105854392051697,0.0,0.0,0.0,0.0,0.0,0.0
216,False,normal,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
217,False,normal,0.06075898930430412,0.9392409920692444,0.3037949502468109,0.0,0.0,0.0,0.0,0.0,0.0
218,False,normal,0.11286123842000961,0.8871387839317322,0.5643061995506287,0.0,0.0,0.0,0.0,0.0,0.0
219,False,normal,0.07694287598133087,0.9230571389198303,0.38471436500549316,0.0,0.0,0.0,0.0,0.0,0.0
220,False,normal,0.11359085142612457,0.8864091634750366,0.5679542422294617,0.0,0.0,0.0,0.0,0.0,0.0
221,False,normal,0.0872907042503357,0.9127092957496643,0.43645352125167847,0.0,0.0,0.0,0.0,0.0,0.0
222,False,normal,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
223,False,normal,0.09512732923030853,0.9048726558685303,0.47563663125038147,0.0,0.0,0.0,0.0,0.0,0.0
224,False,normal,0.08981699496507645,0.9101830124855042,0.44908496737480164,0.0,0.0,0.0,0.0,0.0,0.0
225,False,normal,0.08312015980482101,0.9168798327445984,0.4156007766723633,0.0,0.0,0.0,0.0,0.0,0.0
226,False,normal,0.09421703219413757,0.90578293800354,0.3706302344799042,0.10045489672080372,0.0,0.0,0.0,0.0,0.0
227,False,normal,0.10255853086709976,0.8974414467811584,0.5127926468849182,0.0,0.0,0.0,0.0,0.0,0.0
228,False,normal,0.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0
229,False,normal,0.09005863219499588,0.9099413752555847,0.4502931535243988,0.0,0.0,0.0,0.0,0.0,0.0
230,False,normal,0.08966074138879776,0.9103392362594604,0.4483036994934082,0.0,0.0,0.0,0.0,0.0,0.0
231,False,normal,0.19900591671466827,0.8009940981864929,0.8912127614021301,0.1038168579875839,0.0,0.0,0.0,0.0,0.0
232,False,normal,0.1021965891122818,0.8978034257888794,0.5109829306602478,0.0,0.0,0.0,0.0,0.0,0.0
233,False,normal,0.12797757983207703,0.8720223903656006,0.6398878693580627,0.0,0.0,0.0,0.0,0.0,0.0
234,False,normal,0.06415101885795593,0.9358489513397217,0.32075509428977966,0.0,0.0,0.0,0.0,0.0,0.0
235,False,normal,0.12021902948617935,0.8797809481620789,0.6010951399803162,0.0,0.0,0.0,0.0,0.0,0.0
236,False,normal,0.11753316968679428,0.8824668526649475,0.587665855884552,0.0,0.0,0.0,0.0,0.0,0.0
237,False,normal,0.09920252859592438,0.9007974863052368,0.4960126280784607,0.0,0.0,0.0,0.0,0.0,0.0
238,False,normal,0.1212153434753418,0.8787846565246582,0.606076717376709,0.0,0.0,0.0,0.0,0.0,0.0
239,False,normal,0.15887486934661865,0.8411251306533813,0.7943743467330933,0.0,0.0,0.0,0.0,0.0,0.0
240,False,normal,0.1067432388663292,0.8932567834854126,0.5337162017822266,0.0,0.0,0.0,0.0,0.0,0.0
